t_sec,t_nanosec,s1_fx,s1_fy,s1_fz,s1_tx,s1_ty,s1_tz,s1_stamp_sec,s1_stamp_nsec,s2_fx,s2_fy,s2_fz,s2_tx,s2_ty,s2_tz,s2_stamp_sec,s2_stamp_nsec,s3_fx,s3_fy,s3_fz,s3_tx,s3_ty,s3_tz,s3_stamp_sec,s3_stamp_nsec,ee_if_px,ee_if_py,ee_if_pz,ee_if_stamp_sec,ee_if_stamp_nsec,ee_mf_px,ee_mf_py,ee_mf_pz,ee_mf_stamp_sec,ee_mf_stamp_nsec,ee_th_px,ee_th_py,ee_th_pz,ee_th_stamp_sec,ee_th_stamp_nsec,deform_circ,deform_circ_stamp_sec,deform_circ_stamp_nsec,deform_ecc,deform_ecc_stamp_sec,deform_ecc_stamp_nsec,emg_ch1,emg_ch2,emg_ch3,emg_ch4,emg_ch5,emg_ch6,emg_ch7,emg_ch8,emg_stamp_sec,emg_stamp_nsec
1763452514,654057998,0.091179,-0.021076,0.008678,-0.000749,0.000434,0.000733,1763452514,654057998,-0.015037,0.041575,0.302385,0.001573,-0.001607,-0.000649,1763452514,654057998,0.382252,0.221575,-0.172528,-0.002444,0.010191,0.001020,1763452514,654057998,0.040043,0.022155,0.371152,1763452514,654057998,0.040043,0.022155,0.371152,1763452514,654057998,-0.079227,0.045795,0.356885,1763452514,654057998,0.843616,1763452514,654057998,0.210954,1763452514,654057998,106.000000,122.000000,260.000000,280.000000,214.000000,75.000000,52.000000,151.000000,1763452514,654057998
1763452514,658330023,0.117179,-0.007076,0.012678,-0.000949,0.000684,0.001463,1763452514,658330023,-0.025037,0.046575,0.235385,0.001503,-0.001717,-0.000249,1763452514,658330023,0.385252,0.240575,-0.225528,-0.002754,0.010111,0.001810,1763452514,658330023,0.040043,0.022155,0.371152,1763452514,658330023,0.040043,0.022155,0.371152,1763452514,658330023,-0.079227,0.045795,0.356885,1763452514,658330023,0.843616,1763452514,658330023,0.210954,1763452514,658330023,97.000000,141.000000,266.000000,268.000000,219.000000,81.000000,55.000000,142.000000,1763452514,658330023
1763452514,663936144,0.087179,-0.032076,0.023678,-0.000699,0.000344,0.001403,1763452514,663936144,-0.018037,0.031575,0.217385,0.001693,-0.001777,0.000211,1763452514,663936144,0.361252,0.230575,-0.241528,-0.002514,0.010021,0.001760,1763452514,663936144,0.040043,0.022155,0.371152,1763452514,663936144,0.040043,0.022155,0.371152,1763452514,663936144,-0.079227,0.045795,0.356885,1763452514,663936144,0.843616,1763452514,663936144,0.210954,1763452514,663936144,97.000000,141.000000,266.000000,268.000000,219.000000,81.000000,55.000000,142.000000,1763452514,663936144
1763452514,669678635,0.109179,-0.027076,0.034678,-0.000859,0.000454,0.001503,1763452514,669678635,-0.037037,0.030575,0.261385,0.001803,-0.001797,-0.000609,1763452514,669678635,0.376252,0.240575,-0.259528,-0.002644,0.009991,0.001950,1763452514,669678635,0.039483,0.021831,0.371419,1763452514,669678635,0.039483,0.021831,0.371419,1763452514,669678635,-0.079383,0.045885,0.356853,1763452514,669678635,0.837843,1763452514,669678635,0.212467,1763452514,669678635,97.000000,141.000000,266.000000,268.000000,219.000000,81.000000,55.000000,142.000000,1763452514,669678635
1763452514,674434418,0.083179,-0.013076,-0.013322,-0.000759,0.000314,0.000483,1763452514,674434418,-0.020037,0.051575,0.292385,0.001533,-0.001737,0.000141,1763452514,674434418,0.372252,0.248575,-0.221528,-0.002584,0.010111,0.002250,1763452514,674434418,0.039483,0.021831,0.371419,1763452514,674434418,0.039483,0.021831,0.371419,1763452514,674434418,-0.079383,0.045885,0.356853,1763452514,674434418,0.837843,1763452514,674434418,0.212467,1763452514,674434418,97.000000,141.000000,266.000000,268.000000,219.000000,81.000000,55.000000,142.000000,1763452514,674434418
1763452514,678458387,0.084179,-0.012076,0.034678,-0.000829,0.000544,0.000453,1763452514,678458387,-0.027037,0.065575,0.245385,0.001533,-0.001837,0.000791,1763452514,678458387,0.378252,0.213575,-0.268528,-0.002584,0.010201,0.001150,1763452514,678458387,0.039483,0.021831,0.371419,1763452514,678458387,0.039483,0.021831,0.371419,1763452514,678458387,-0.079383,0.045885,0.356853,1763452514,678458387,0.837843,1763452514,678458387,0.212467,1763452514,678458387,98.000000,134.000000,247.000000,278.000000,223.000000,81.000000,54.000000,141.000000,1763452514,678458387
1763452514,684443579,0.085179,-0.029076,-0.003322,-0.000979,0.000424,0.000863,1763452514,684443579,-0.029037,0.013575,0.253385,0.001723,-0.001667,-0.000639,1763452514,684443579,0.368252,0.246575,-0.201528,-0.002614,0.010011,0.001450,1763452514,684443579,0.039483,0.021831,0.371419,1763452514,684443579,0.039483,0.021831,0.371419,1763452514,684443579,-0.079383,0.045885,0.356853,1763452514,684443579,0.837843,1763452514,684443579,0.212467,1763452514,684443579,98.000000,134.000000,247.000000,278.000000,223.000000,81.000000,54.000000,141.000000,1763452514,684443579
1763452514,688987667,0.099179,-0.009076,0.031678,-0.000959,0.000494,0.000563,1763452514,688987667,-0.058037,0.064575,0.243385,0.001533,-0.001977,0.000581,1763452514,688987667,0.362252,0.234575,-0.195528,-0.002604,0.010001,0.001560,1763452514,688987667,0.038484,0.021255,0.371902,1763452514,688987667,0.038484,0.021255,0.371902,1763452514,688987667,-0.079363,0.045873,0.356852,1763452514,688987667,0.837843,1763452514,688987667,0.212467,1763452514,688987667,98.000000,134.000000,247.000000,278.000000,223.000000,81.000000,54.000000,141.000000,1763452514,688987667
1763452514,694375414,0.094179,-0.010076,0.033678,-0.000979,0.000504,0.000773,1763452514,694375414,-0.043037,0.047575,0.274385,0.001533,-0.001687,-0.000389,1763452514,694375414,0.349252,0.239575,-0.224528,-0.002574,0.009781,0.001390,1763452514,694375414,0.038484,0.021255,0.371902,1763452514,694375414,0.038484,0.021255,0.371902,1763452514,694375414,-0.079363,0.045873,0.356852,1763452514,694375414,0.837843,1763452514,694375414,0.212467,1763452514,694375414,82.000000,138.000000,259.000000,312.000000,222.000000,72.000000,43.000000,117.000000,1763452514,694375414
1763452514,699432616,0.104179,-0.009076,0.013678,-0.000929,0.000584,0.000853,1763452514,699432616,-0.005037,0.033575,0.277385,0.001693,-0.001777,0.000031,1763452514,699432616,0.380252,0.241575,-0.219528,-0.002654,0.009941,0.001510,1763452514,699432616,0.038484,0.021255,0.371902,1763452514,699432616,0.038484,0.021255,0.371902,1763452514,699432616,-0.079363,0.045873,0.356852,1763452514,699432616,0.840952,1763452514,699432616,0.215166,1763452514,699432616,82.000000,138.000000,259.000000,312.000000,222.000000,72.000000,43.000000,117.000000,1763452514,699432616
1763452514,704314760,0.106179,-0.026076,0.000678,-0.000889,0.000434,0.001223,1763452514,704314760,-0.021037,0.064575,0.243385,0.001603,-0.001877,-0.000339,1763452514,704314760,0.377252,0.211575,-0.225528,-0.002514,0.009851,0.001880,1763452514,704314760,0.038484,0.021255,0.371902,1763452514,704314760,0.038484,0.021255,0.371902,1763452514,704314760,-0.079363,0.045873,0.356852,1763452514,704314760,0.840952,1763452514,704314760,0.215166,1763452514,704314760,82.000000,138.000000,259.000000,312.000000,222.000000,72.000000,43.000000,117.000000,1763452514,704314760
1763452514,708655731,0.087179,-0.005076,0.014678,-0.000819,0.000374,0.001513,1763452514,708655731,-0.036037,0.030575,0.286385,0.001753,-0.002007,-0.000499,1763452514,708655731,0.331252,0.219575,-0.230528,-0.002554,0.009691,0.001250,1763452514,708655731,0.038161,0.021069,0.372063,1763452514,708655731,0.038161,0.021069,0.372063,1763452514,708655731,-0.079274,0.045822,0.356868,1763452514,708655731,0.840952,1763452514,708655731,0.215166,1763452514,708655731,82.000000,138.000000,259.000000,312.000000,222.000000,72.000000,43.000000,117.000000,1763452514,708655731
1763452514,713119495,0.091179,-0.032076,0.033678,-0.000839,0.000524,0.001073,1763452514,713119495,-0.067037,0.029575,0.260385,0.001493,-0.002507,-0.000309,1763452514,713119495,0.365252,0.234575,-0.217528,-0.002544,0.009811,0.001790,1763452514,713119495,0.038161,0.021069,0.372063,1763452514,713119495,0.038161,0.021069,0.372063,1763452514,713119495,-0.079274,0.045822,0.356868,1763452514,713119495,0.840952,1763452514,713119495,0.215166,1763452514,713119495,82.000000,138.000000,259.000000,312.000000,222.000000,72.000000,43.000000,117.000000,1763452514,713119495
1763452514,718017887,0.092179,-0.018076,0.015678,-0.000899,0.000574,0.001123,1763452514,718017887,-0.061037,0.022575,0.231385,0.002053,-0.002407,-0.000669,1763452514,718017887,0.348252,0.237575,-0.258528,-0.002994,0.009661,0.001850,1763452514,718017887,0.038161,0.021069,0.372063,1763452514,718017887,0.038161,0.021069,0.372063,1763452514,718017887,-0.079274,0.045822,0.356868,1763452514,718017887,0.840952,1763452514,718017887,0.215166,1763452514,718017887,82.000000,138.000000,259.000000,312.000000,222.000000,72.000000,43.000000,117.000000,1763452514,718017887
1763452514,724290367,0.114179,-0.012076,0.026678,-0.000799,0.000574,0.001563,1763452514,724290367,-0.081037,0.019575,0.226385,0.001983,-0.002547,-0.000189,1763452514,724290367,0.341252,0.249575,-0.260528,-0.003364,0.009771,0.001650,1763452514,724290367,0.038161,0.021069,0.372063,1763452514,724290367,0.038161,0.021069,0.372063,1763452514,724290367,-0.079274,0.045822,0.356868,1763452514,724290367,0.840952,1763452514,724290367,0.215166,1763452514,724290367,81.000000,175.000000,249.000000,337.000000,178.000000,67.000000,42.000000,110.000000,1763452514,724290367
1763452514,729408472,0.085179,-0.030076,0.004678,-0.000669,0.000514,0.000533,1763452514,729408472,-0.090037,0.047575,0.220385,0.001953,-0.002757,-0.000319,1763452514,729408472,0.336252,0.264575,-0.236528,-0.003584,0.009761,0.001950,1763452514,729408472,0.038050,0.021005,0.372118,1763452514,729408472,0.038050,0.021005,0.372118,1763452514,729408472,-0.079271,0.045820,0.356868,1763452514,729408472,0.840952,1763452514,729408472,0.215166,1763452514,729408472,81.000000,175.000000,249.000000,337.000000,178.000000,67.000000,42.000000,110.000000,1763452514,729408472
1763452514,734446020,0.102179,-0.025076,-0.013322,-0.000919,0.000434,0.000933,1763452514,734446020,-0.081037,0.032575,0.270385,0.002103,-0.002747,-0.000819,1763452514,734446020,0.308252,0.270575,-0.257528,-0.003774,0.009501,0.002050,1763452514,734446020,0.038050,0.021005,0.372118,1763452514,734446020,0.038050,0.021005,0.372118,1763452514,734446020,-0.079271,0.045820,0.356868,1763452514,734446020,0.847283,1763452514,734446020,0.217230,1763452514,734446020,77.000000,190.000000,225.000000,340.000000,166.000000,66.000000,35.000000,115.000000,1763452514,734446020
1763452514,738772012,0.110179,-0.030076,0.027678,-0.001049,0.000494,0.001103,1763452514,738772012,-0.092037,0.052575,0.241385,0.002203,-0.003017,0.000141,1763452514,738772012,0.320252,0.288575,-0.275528,-0.003914,0.009161,0.001810,1763452514,738772012,0.038050,0.021005,0.372118,1763452514,738772012,0.038050,0.021005,0.372118,1763452514,738772012,-0.079271,0.045820,0.356868,1763452514,738772012,0.847283,1763452514,738772012,0.217230,1763452514,738772012,77.000000,190.000000,225.000000,340.000000,166.000000,66.000000,35.000000,115.000000,1763452514,738772012
1763452514,743460612,0.109179,-0.024076,0.031678,-0.000919,0.000464,0.001203,1763452514,743460612,-0.066037,0.024575,0.199385,0.002393,-0.002817,-0.000629,1763452514,743460612,0.302252,0.286575,-0.289528,-0.004404,0.009101,0.002290,1763452514,743460612,0.038050,0.021005,0.372118,1763452514,743460612,0.038050,0.021005,0.372118,1763452514,743460612,-0.079271,0.045820,0.356868,1763452514,743460612,0.847283,1763452514,743460612,0.217230,1763452514,743460612,77.000000,190.000000,225.000000,340.000000,166.000000,66.000000,35.000000,115.000000,1763452514,743460612
1763452514,748465869,0.096179,-0.012076,0.036678,-0.000999,0.000284,0.001503,1763452514,748465869,-0.103037,0.002575,0.220385,0.002733,-0.003307,-0.000949,1763452514,748465869,0.295252,0.323575,-0.313528,-0.004994,0.008941,0.002170,1763452514,748465869,0.037959,0.020952,0.372169,1763452514,748465869,0.037959,0.020952,0.372169,1763452514,748465869,-0.079189,0.045773,0.356884,1763452514,748465869,0.847283,1763452514,748465869,0.217230,1763452514,748465869,77.000000,190.000000,225.000000,340.000000,166.000000,66.000000,35.000000,115.000000,1763452514,748465869
1763452514,753431367,0.101179,-0.032076,0.005678,-0.000659,0.000514,0.000593,1763452514,753431367,-0.145037,0.036575,0.227385,0.002863,-0.003837,-0.001119,1763452514,753431367,0.309252,0.329575,-0.381528,-0.005524,0.008701,0.002660,1763452514,753431367,0.037959,0.020952,0.372169,1763452514,753431367,0.037959,0.020952,0.372169,1763452514,753431367,-0.079189,0.045773,0.356884,1763452514,753431367,0.847283,1763452514,753431367,0.217230,1763452514,753431367,77.000000,190.000000,225.000000,340.000000,166.000000,66.000000,35.000000,115.000000,1763452514,753431367
1763452514,758489825,0.096179,-0.004076,0.028678,-0.000819,0.000664,0.000703,1763452514,758489825,-0.155037,0.011575,0.235385,0.003173,-0.003987,-0.000669,1763452514,758489825,0.263252,0.319575,-0.354528,-0.005864,0.008341,0.002310,1763452514,758489825,0.037959,0.020952,0.372169,1763452514,758489825,0.037959,0.020952,0.372169,1763452514,758489825,-0.079189,0.045773,0.356884,1763452514,758489825,0.847283,1763452514,758489825,0.217230,1763452514,758489825,80.000000,174.000000,208.000000,337.000000,147.000000,55.000000,31.000000,123.000000,1763452514,758489825
1763452514,763540457,0.109179,-0.007076,-0.015322,-0.000849,0.000654,0.000653,1763452514,763540457,-0.143037,0.027575,0.219385,0.003163,-0.004387,-0.001069,1763452514,763540457,0.267252,0.332575,-0.398528,-0.006094,0.008351,0.003090,1763452514,763540457,0.037959,0.020952,0.372169,1763452514,763540457,0.037959,0.020952,0.372169,1763452514,763540457,-0.079189,0.045773,0.356884,1763452514,763540457,0.851147,1763452514,763540457,0.189599,1763452514,763540457,80.000000,174.000000,208.000000,337.000000,147.000000,55.000000,31.000000,123.000000,1763452514,763540457
1763452514,768225583,0.091179,-0.025076,0.030678,-0.000739,0.000484,0.000633,1763452514,768225583,-0.159037,0.007575,0.196385,0.003393,-0.004657,-0.001539,1763452514,768225583,0.250252,0.340575,-0.354528,-0.006484,0.008121,0.002760,1763452514,768225583,0.037748,0.020830,0.372276,1763452514,768225583,0.037748,0.020830,0.372276,1763452514,768225583,-0.079357,0.045870,0.356852,1763452514,768225583,0.851147,1763452514,768225583,0.189599,1763452514,768225583,80.000000,174.000000,208.000000,337.000000,147.000000,55.000000,31.000000,123.000000,1763452514,768225583
1763452514,773325021,0.097179,-0.028076,-0.031322,-0.000869,0.000544,0.000713,1763452514,773325021,-0.194037,0.001575,0.206385,0.003553,-0.005007,-0.001739,1763452514,773325021,0.238252,0.364575,-0.401528,-0.006734,0.008151,0.002750,1763452514,773325021,0.037748,0.020830,0.372276,1763452514,773325021,0.037748,0.020830,0.372276,1763452514,773325021,-0.079357,0.045870,0.356852,1763452514,773325021,0.851147,1763452514,773325021,0.189599,1763452514,773325021,80.000000,174.000000,208.000000,337.000000,147.000000,55.000000,31.000000,123.000000,1763452514,773325021
1763452514,778522957,0.113179,-0.006076,0.006678,-0.000899,0.000494,0.000803,1763452514,778522957,-0.192037,0.010575,0.204385,0.003883,-0.005337,-0.001899,1763452514,778522957,0.261252,0.330575,-0.423528,-0.007254,0.008041,0.002800,1763452514,778522957,0.037748,0.020830,0.372276,1763452514,778522957,0.037748,0.020830,0.372276,1763452514,778522957,-0.079357,0.045870,0.356852,1763452514,778522957,0.851147,1763452514,778522957,0.189599,1763452514,778522957,66.000000,192.000000,252.000000,332.000000,125.000000,51.000000,30.000000,111.000000,1763452514,778522957
1763452514,783838342,0.104179,-0.002076,0.029678,-0.001029,0.000604,0.001283,1763452514,783838342,-0.212037,0.009575,0.251385,0.003933,-0.005777,-0.001709,1763452514,783838342,0.239252,0.378575,-0.438528,-0.007534,0.007961,0.002920,1763452514,783838342,0.037748,0.020830,0.372276,1763452514,783838342,0.037748,0.020830,0.372276,1763452514,783838342,-0.079357,0.045870,0.356852,1763452514,783838342,0.851147,1763452514,783838342,0.189599,1763452514,783838342,66.000000,192.000000,252.000000,332.000000,125.000000,51.000000,30.000000,111.000000,1763452514,783838342
1763452514,788322245,0.102179,-0.004076,0.008678,-0.000879,0.000434,0.001063,1763452514,788322245,-0.187037,0.019575,0.194385,0.004193,-0.005707,-0.002309,1763452514,788322245,0.255252,0.392575,-0.452528,-0.007984,0.008091,0.002780,1763452514,788322245,0.037844,0.020886,0.372224,1763452514,788322245,0.037844,0.020886,0.372224,1763452514,788322245,-0.079271,0.045820,0.356868,1763452514,788322245,0.851147,1763452514,788322245,0.189599,1763452514,788322245,66.000000,192.000000,252.000000,332.000000,125.000000,51.000000,30.000000,111.000000,1763452514,788322245
1763452514,793393564,0.109179,-0.034076,-0.007322,-0.000739,0.000604,0.001223,1763452514,793393564,-0.209037,-0.002425,0.216385,0.004393,-0.006157,-0.001819,1763452514,793393564,0.255252,0.399575,-0.464528,-0.008424,0.008251,0.002780,1763452514,793393564,0.037844,0.020886,0.372224,1763452514,793393564,0.037844,0.020886,0.372224,1763452514,793393564,-0.079271,0.045820,0.356868,1763452514,793393564,0.851147,1763452514,793393564,0.189599,1763452514,793393564,66.000000,192.000000,252.000000,332.000000,125.000000,51.000000,30.000000,111.000000,1763452514,793393564
1763452514,798006245,0.093179,-0.057076,0.029678,-0.000859,0.000454,0.001233,1763452514,798006245,-0.221037,-0.013425,0.214385,0.004573,-0.006207,-0.002229,1763452514,798006245,0.230252,0.420575,-0.474528,-0.008644,0.008101,0.002680,1763452514,798006245,0.037844,0.020886,0.372224,1763452514,798006245,0.037844,0.020886,0.372224,1763452514,798006245,-0.079271,0.045820,0.356868,1763452514,798006245,0.857761,1763452514,798006245,0.162347,1763452514,798006245,82.000000,210.000000,248.000000,347.000000,108.000000,50.000000,30.000000,116.000000,1763452514,798006245
1763452514,803500894,0.103179,-0.013076,0.001678,-0.000849,0.000474,0.000953,1763452514,803500894,-0.220037,-0.008425,0.255385,0.004573,-0.006447,-0.002209,1763452514,803500894,0.235252,0.394575,-0.488528,-0.008814,0.008081,0.003910,1763452514,803500894,0.037844,0.020886,0.372224,1763452514,803500894,0.037844,0.020886,0.372224,1763452514,803500894,-0.079271,0.045820,0.356868,1763452514,803500894,0.857761,1763452514,803500894,0.162347,1763452514,803500894,82.000000,210.000000,248.000000,347.000000,108.000000,50.000000,30.000000,116.000000,1763452514,803500894
1763452514,808552342,0.094179,-0.020076,0.003678,-0.000899,0.000684,0.000263,1763452514,808552342,-0.217037,0.012575,0.261385,0.004653,-0.006637,-0.002309,1763452514,808552342,0.203252,0.414575,-0.485528,-0.009134,0.007881,0.003250,1763452514,808552342,0.037759,0.020837,0.372274,1763452514,808552342,0.037759,0.020837,0.372274,1763452514,808552342,-0.079360,0.045872,0.356852,1763452514,808552342,0.857761,1763452514,808552342,0.162347,1763452514,808552342,82.000000,194.000000,236.000000,319.000000,131.000000,54.000000,33.000000,113.000000,1763452514,808552342
1763452514,813191581,0.080179,-0.013076,0.015678,-0.000849,0.000524,0.000583,1763452514,813191581,-0.225037,-0.023425,0.194385,0.004753,-0.006707,-0.002869,1763452514,813191581,0.197252,0.423575,-0.495528,-0.009244,0.007901,0.003350,1763452514,813191581,0.037759,0.020837,0.372274,1763452514,813191581,0.037759,0.020837,0.372274,1763452514,813191581,-0.079360,0.045872,0.356852,1763452514,813191581,0.857761,1763452514,813191581,0.162347,1763452514,813191581,82.000000,194.000000,236.000000,319.000000,131.000000,54.000000,33.000000,113.000000,1763452514,813191581
1763452514,818483684,0.117179,-0.016076,0.003678,-0.000859,0.000644,0.000763,1763452514,818483684,-0.251037,-0.026425,0.201385,0.004703,-0.006987,-0.002929,1763452514,818483684,0.222252,0.394575,-0.491528,-0.009114,0.007931,0.003040,1763452514,818483684,0.037759,0.020837,0.372274,1763452514,818483684,0.037759,0.020837,0.372274,1763452514,818483684,-0.079360,0.045872,0.356852,1763452514,818483684,0.857761,1763452514,818483684,0.162347,1763452514,818483684,82.000000,194.000000,236.000000,319.000000,131.000000,54.000000,33.000000,113.000000,1763452514,818483684
1763452514,823488739,0.103179,-0.017076,0.008678,-0.000939,0.000554,0.001023,1763452514,823488739,-0.255037,-0.002425,0.222385,0.004563,-0.006947,-0.002639,1763452514,823488739,0.210252,0.413575,-0.489528,-0.009184,0.007831,0.003700,1763452514,823488739,0.037759,0.020837,0.372274,1763452514,823488739,0.037759,0.020837,0.372274,1763452514,823488739,-0.079360,0.045872,0.356852,1763452514,823488739,0.857761,1763452514,823488739,0.162347,1763452514,823488739,82.000000,194.000000,236.000000,319.000000,131.000000,54.000000,33.000000,113.000000,1763452514,823488739
1763452514,829138901,0.091179,0.000924,0.027678,-0.000749,0.000434,0.000913,1763452514,829138901,-0.248037,-0.009425,0.195385,0.004793,-0.006877,-0.002349,1763452514,829138901,0.177252,0.418575,-0.507528,-0.009144,0.007581,0.002840,1763452514,829138901,0.037663,0.020781,0.372326,1763452514,829138901,0.037663,0.020781,0.372326,1763452514,829138901,-0.079107,0.045725,0.356900,1763452514,829138901,0.857761,1763452514,829138901,0.162347,1763452514,829138901,82.000000,194.000000,236.000000,319.000000,131.000000,54.000000,33.000000,113.000000,1763452514,829138901
1763452514,833635236,0.116179,-0.002076,0.000678,-0.000829,0.000614,0.001173,1763452514,833635236,-0.221037,0.009575,0.274385,0.004823,-0.006947,-0.002559,1763452514,833635236,0.195252,0.441575,-0.453528,-0.009144,0.007661,0.003200,1763452514,833635236,0.037663,0.020781,0.372326,1763452514,833635236,0.037663,0.020781,0.372326,1763452514,833635236,-0.079107,0.045725,0.356900,1763452514,833635236,0.859316,1763452514,833635236,0.154029,1763452514,833635236,76.000000,166.000000,229.000000,312.000000,134.000000,51.000000,31.000000,92.000000,1763452514,833635236
1763452514,838027477,0.094179,-0.010076,0.038678,-0.000789,0.000524,0.000383,1763452514,838027477,-0.259037,-0.014425,0.237385,0.004803,-0.007057,-0.002529,1763452514,838027477,0.214252,0.409575,-0.476528,-0.009174,0.007641,0.002910,1763452514,838027477,0.037663,0.020781,0.372326,1763452514,838027477,0.037663,0.020781,0.372326,1763452514,838027477,-0.079107,0.045725,0.356900,1763452514,838027477,0.859316,1763452514,838027477,0.154029,1763452514,838027477,76.000000,166.000000,229.000000,312.000000,134.000000,51.000000,31.000000,92.000000,1763452514,838027477
1763452514,843350928,0.115179,0.002924,-0.013322,-0.000889,0.000534,0.000583,1763452514,843350928,-0.240037,0.008575,0.235385,0.004503,-0.006917,-0.002599,1763452514,843350928,0.194252,0.435575,-0.464528,-0.009354,0.007631,0.003040,1763452514,843350928,0.037663,0.020781,0.372326,1763452514,843350928,0.037663,0.020781,0.372326,1763452514,843350928,-0.079107,0.045725,0.356900,1763452514,843350928,0.859316,1763452514,843350928,0.154029,1763452514,843350928,76.000000,166.000000,229.000000,312.000000,134.000000,51.000000,31.000000,92.000000,1763452514,843350928
1763452514,848500784,0.109179,-0.000076,0.015678,-0.000809,0.000634,0.001213,1763452514,848500784,-0.248037,0.003575,0.196385,0.004763,-0.006837,-0.002509,1763452514,848500784,0.209252,0.407575,-0.436528,-0.009294,0.007711,0.003260,1763452514,848500784,0.037663,0.020781,0.372326,1763452514,848500784,0.037663,0.020781,0.372326,1763452514,848500784,-0.079107,0.045725,0.356900,1763452514,848500784,0.859316,1763452514,848500784,0.154029,1763452514,848500784,76.000000,166.000000,229.000000,312.000000,134.000000,51.000000,31.000000,92.000000,1763452514,848500784
1763452514,854165577,0.098179,-0.029076,0.011678,-0.000859,0.000504,0.000603,1763452514,854165577,-0.242037,0.000575,0.188385,0.004743,-0.007037,-0.002169,1763452514,854165577,0.208252,0.433575,-0.492528,-0.009294,0.007621,0.002680,1763452514,854165577,0.037663,0.020781,0.372326,1763452514,854165577,0.037663,0.020781,0.372326,1763452514,854165577,-0.079107,0.045725,0.356900,1763452514,854165577,0.859316,1763452514,854165577,0.154029,1763452514,854165577,83.000000,176.000000,221.000000,289.000000,163.000000,64.000000,34.000000,91.000000,1763452514,854165577
1763452514,860700462,0.092179,-0.022076,0.019678,-0.000779,0.000584,0.000533,1763452514,860700462,-0.249037,0.003575,0.225385,0.004653,-0.007057,-0.002419,1763452514,860700462,0.214252,0.423575,-0.496528,-0.009324,0.007741,0.003350,1763452514,860700462,0.037663,0.020781,0.372326,1763452514,860700462,0.037663,0.020781,0.372326,1763452514,860700462,-0.079107,0.045725,0.356900,1763452514,860700462,0.859316,1763452514,860700462,0.154029,1763452514,860700462,83.000000,176.000000,221.000000,289.000000,163.000000,64.000000,34.000000,91.000000,1763452514,860700462
1763452514,863676276,0.107179,-0.011076,0.003678,-0.000889,0.000584,0.000763,1763452514,863676276,-0.239037,0.005575,0.230385,0.004763,-0.007127,-0.002299,1763452514,863676276,0.200252,0.418575,-0.477528,-0.009354,0.007771,0.003100,1763452514,863676276,0.037663,0.020781,0.372326,1763452514,863676276,0.037663,0.020781,0.372326,1763452514,863676276,-0.079107,0.045725,0.356900,1763452514,863676276,0.859121,1763452514,863676276,0.149383,1763452514,863676276,83.000000,176.000000,221.000000,289.000000,163.000000,64.000000,34.000000,91.000000,1763452514,863676276
1763452514,868200694,0.105179,-0.002076,0.025678,-0.000909,0.000454,0.000993,1763452514,868200694,-0.239037,0.004575,0.207385,0.004793,-0.007117,-0.002189,1763452514,868200694,0.231252,0.422575,-0.465528,-0.009334,0.007651,0.002820,1763452514,868200694,0.037687,0.020795,0.372321,1763452514,868200694,0.037687,0.020795,0.372321,1763452514,868200694,-0.078012,0.045091,0.357115,1763452514,868200694,0.859121,1763452514,868200694,0.149383,1763452514,868200694,83.000000,176.000000,221.000000,289.000000,163.000000,64.000000,34.000000,91.000000,1763452514,868200694
1763452514,873371852,0.093179,-0.043076,0.031678,-0.000699,0.000564,0.001163,1763452514,873371852,-0.250037,-0.004425,0.212385,0.004913,-0.007257,-0.002349,1763452514,873371852,0.209252,0.432575,-0.490528,-0.009334,0.007811,0.003260,1763452514,873371852,0.037687,0.020795,0.372321,1763452514,873371852,0.037687,0.020795,0.372321,1763452514,873371852,-0.078012,0.045091,0.357115,1763452514,873371852,0.859121,1763452514,873371852,0.149383,1763452514,873371852,83.000000,176.000000,221.000000,289.000000,163.000000,64.000000,34.000000,91.000000,1763452514,873371852
1763452514,878979600,0.108179,-0.015076,0.018678,-0.000859,0.000614,0.000873,1763452514,878979600,-0.250037,-0.000425,0.218385,0.004783,-0.007247,-0.002429,1763452514,878979600,0.182252,0.415575,-0.469528,-0.009334,0.007551,0.003100,1763452514,878979600,0.037687,0.020795,0.372321,1763452514,878979600,0.037687,0.020795,0.372321,1763452514,878979600,-0.078012,0.045091,0.357115,1763452514,878979600,0.859121,1763452514,878979600,0.149383,1763452514,878979600,79.000000,179.000000,213.000000,301.000000,174.000000,68.000000,34.000000,85.000000,1763452514,878979600
1763452514,883023673,0.090179,-0.005076,0.001678,-0.000989,0.000394,0.001003,1763452514,883023673,-0.251037,0.000575,0.201385,0.004903,-0.007317,-0.002459,1763452514,883023673,0.217252,0.417575,-0.506528,-0.009244,0.007821,0.003160,1763452514,883023673,0.037687,0.020795,0.372321,1763452514,883023673,0.037687,0.020795,0.372321,1763452514,883023673,-0.078012,0.045091,0.357115,1763452514,883023673,0.859121,1763452514,883023673,0.149383,1763452514,883023673,79.000000,179.000000,213.000000,301.000000,174.000000,68.000000,34.000000,85.000000,1763452514,883023673
