t_sec,t_nanosec,s1_fx,s1_fy,s1_fz,s1_tx,s1_ty,s1_tz,s1_stamp_sec,s1_stamp_nsec,s2_fx,s2_fy,s2_fz,s2_tx,s2_ty,s2_tz,s2_stamp_sec,s2_stamp_nsec,s3_fx,s3_fy,s3_fz,s3_tx,s3_ty,s3_tz,s3_stamp_sec,s3_stamp_nsec,ee_px,ee_py,ee_pz,ee_stamp_sec,ee_stamp_nsec,ee_mf_px,ee_mf_py,ee_mf_pz,ee_mf_stamp_sec,ee_mf_stamp_nsec,ee_th_px,ee_th_py,ee_th_pz,ee_th_stamp_sec,ee_th_stamp_nsec,deform_circ,deform_circ_stamp_sec,deform_circ_stamp_nsec,deform_ecc,deform_ecc_stamp_sec,deform_ecc_stamp_nsec,emg_ch1,emg_ch2,emg_ch3,emg_ch4,emg_ch5,emg_ch6,emg_ch7,emg_ch8,emg_stamp_sec,emg_stamp_nsec
1763329208,185065843,0.012940,0.013841,0.058611,0.000158,0.000071,0.000235,1763329208,185065843,0.086023,0.074252,0.115774,-0.002275,0.002741,0.000821,1763329208,185065843,0.071515,-0.091299,-0.039286,0.001646,0.002227,-0.000427,1763329208,185065843,0.080513,0.045500,0.357549,1763329208,185065843,0.080513,0.045500,0.357549,1763329208,185065843,-0.085730,0.049557,0.354018,1763329208,185065843,0.895801,1763329208,185065843,0.183118,1763329208,185065843,49.000000,106.000000,379.000000,36.000000,22.000000,23.000000,25.000000,25.000000,1763329208,185065843
1763329208,190261189,0.014940,-0.018159,0.022611,0.000238,0.000031,0.000515,1763329208,190261189,0.071023,0.083252,0.138774,-0.002225,0.002721,0.000981,1763329208,190261189,0.076515,-0.104299,-0.027286,0.001646,0.002137,-0.000987,1763329208,190261189,0.080513,0.045500,0.357549,1763329208,190261189,0.080513,0.045500,0.357549,1763329208,190261189,-0.085730,0.049557,0.354018,1763329208,190261189,0.895801,1763329208,190261189,0.183118,1763329208,190261189,59.000000,123.000000,329.000000,34.000000,24.000000,25.000000,24.000000,25.000000,1763329208,190261189
1763329208,195602530,-0.008060,0.005841,0.027611,0.000198,-0.000079,-0.000415,1763329208,195602530,0.077023,0.081252,0.090774,-0.002275,0.002651,0.001391,1763329208,195602530,0.084515,-0.062299,-0.024286,0.001526,0.002127,-0.000987,1763329208,195602530,0.080513,0.045500,0.357549,1763329208,195602530,0.080513,0.045500,0.357549,1763329208,195602530,-0.085730,0.049557,0.354018,1763329208,195602530,0.893873,1763329208,195602530,0.177466,1763329208,195602530,59.000000,123.000000,329.000000,34.000000,24.000000,25.000000,24.000000,25.000000,1763329208,195602530
1763329208,200998766,-0.002060,-0.016159,0.029611,0.000108,-0.000059,-0.000165,1763329208,200998766,0.058023,0.098252,0.116774,-0.002265,0.002741,0.000891,1763329208,200998766,0.085515,-0.102299,-0.014286,0.001716,0.002077,-0.000547,1763329208,200998766,0.080513,0.045500,0.357549,1763329208,200998766,0.080513,0.045500,0.357549,1763329208,200998766,-0.085730,0.049557,0.354018,1763329208,200998766,0.893873,1763329208,200998766,0.177466,1763329208,200998766,59.000000,123.000000,329.000000,34.000000,24.000000,25.000000,24.000000,25.000000,1763329208,200998766
1763329208,206263305,0.014940,0.001841,0.045611,0.000008,-0.000099,0.000165,1763329208,206263305,0.089023,0.095252,0.076774,-0.002365,0.002841,0.001011,1763329208,206263305,0.085515,-0.094299,-0.040286,0.001826,0.001967,-0.000497,1763329208,206263305,0.080496,0.045491,0.357554,1763329208,206263305,0.080496,0.045491,0.357554,1763329208,206263305,-0.085705,0.049542,0.354030,1763329208,206263305,0.893873,1763329208,206263305,0.177466,1763329208,206263305,74.000000,130.000000,340.000000,38.000000,25.000000,24.000000,27.000000,34.000000,1763329208,206263305
1763329208,211582259,0.021940,-0.043159,0.030611,0.000358,-0.000009,-0.000365,1763329208,211582259,0.076023,0.087252,0.090774,-0.002365,0.002591,0.000591,1763329208,211582259,0.074515,-0.086299,-0.030286,0.001646,0.002007,-0.000817,1763329208,211582259,0.080496,0.045491,0.357554,1763329208,211582259,0.080496,0.045491,0.357554,1763329208,211582259,-0.085705,0.049542,0.354030,1763329208,211582259,0.893873,1763329208,211582259,0.177466,1763329208,211582259,74.000000,130.000000,340.000000,38.000000,25.000000,24.000000,27.000000,34.000000,1763329208,211582259
1763329208,216753433,0.023940,0.021841,0.005611,0.000138,-0.000019,-0.000055,1763329208,216753433,0.078023,0.074252,0.129774,-0.002065,0.002441,0.000661,1763329208,216753433,0.076515,-0.098299,-0.057286,0.001736,0.002117,-0.000807,1763329208,216753433,0.080496,0.045491,0.357554,1763329208,216753433,0.080496,0.045491,0.357554,1763329208,216753433,-0.085705,0.049542,0.354030,1763329208,216753433,0.893873,1763329208,216753433,0.177466,1763329208,216753433,74.000000,130.000000,340.000000,38.000000,25.000000,24.000000,27.000000,34.000000,1763329208,216753433
1763329208,222573300,0.001940,-0.021159,0.097611,0.000248,0.000041,-0.000605,1763329208,222573300,0.075023,0.087252,0.135774,-0.002225,0.002531,0.000401,1763329208,222573300,0.057515,-0.103299,-0.022286,0.001666,0.002027,-0.001497,1763329208,222573300,0.080496,0.045491,0.357554,1763329208,222573300,0.080496,0.045491,0.357554,1763329208,222573300,-0.085705,0.049542,0.354030,1763329208,222573300,0.893873,1763329208,222573300,0.177466,1763329208,222573300,74.000000,130.000000,340.000000,38.000000,25.000000,24.000000,27.000000,34.000000,1763329208,222573300
1763329208,225984302,0.008940,-0.010159,0.022611,0.000418,-0.000059,-0.000395,1763329208,225984302,0.052023,0.062252,0.108774,-0.002205,0.002441,0.000751,1763329208,225984302,0.064515,-0.085299,-0.029286,0.001656,0.001897,-0.000367,1763329208,225984302,0.080513,0.045500,0.357549,1763329208,225984302,0.080513,0.045500,0.357549,1763329208,225984302,-0.085669,0.049521,0.354027,1763329208,225984302,0.893873,1763329208,225984302,0.177466,1763329208,225984302,74.000000,130.000000,340.000000,38.000000,25.000000,24.000000,27.000000,34.000000,1763329208,225984302
1763329208,231046900,0.004940,-0.004159,0.009611,0.000178,-0.000119,-0.000155,1763329208,231046900,0.097023,0.111252,0.104774,-0.002355,0.002691,0.001251,1763329208,231046900,0.076515,-0.094299,0.010714,0.001766,0.002127,-0.000687,1763329208,231046900,0.080513,0.045500,0.357549,1763329208,231046900,0.080513,0.045500,0.357549,1763329208,231046900,-0.085669,0.049521,0.354027,1763329208,231046900,0.896306,1763329208,231046900,0.177972,1763329208,231046900,75.000000,144.000000,318.000000,39.000000,22.000000,24.000000,26.000000,34.000000,1763329208,231046900
