finger,function,intent,value_norm,value_scaled
if,exp,0.4271356783919598,0.5833997461023245,2.7993637534239713
if,exp,0.4321608040201005,0.5876693274382564,2.81972311232195
if,exp,0.4371859296482412,0.5918951514201936,2.8398738157091636
if,exp,0.44221105527638194,0.5960776665010117,2.8598180020184754
if,exp,0.4472361809045226,0.6002173165375595,2.8795577877667458
if,exp,0.45226130653266333,0.6043145408377618,2.8990952677794395
if,exp,0.457286432160804,0.6083697742072396,2.9184325154129334
if,exp,0.4623115577889447,0.6123834469954522,2.9375715827745434
if,exp,0.46733668341708545,0.6163559851413675,2.9565145009403
if,exp,0.4723618090452261,0.6202878102186626,2.97526328017049
if,exp,0.47738693467336685,0.6241793394804629,2.993819910122988
if,exp,0.4824120603015075,0.6280309859036213,3.012186360064404
if,exp,0.48743718592964824,0.631843158232544,3.0303645790790656
if,exp,0.49246231155778897,0.6356162610225679,3.048356496275859
if,exp,0.49748743718592964,0.6393506946828922,3.06616402099295
if,exp,0.5025125628140703,0.643046855519071,3.0837890430004053
if,exp,0.507537688442211,0.6467051357750699,3.1012334327007403
if,exp,0.5125628140703518,0.6503259236748917,3.1184990413274094
if,exp,0.5175879396984925,0.6539096034637755,3.1355877011412625
if,exp,0.5226130653266332,0.6574565554489734,3.152501225624989
if,exp,0.5276381909547738,0.6609671560401101,3.1692414096755663
if,exp,0.5326633165829145,0.6644417777891276,3.18581002979474
if,exp,0.5376884422110553,0.6678807894298213,3.202208844277549
if,exp,0.542713567839196,0.6712845559169708,3.2184395933989176
if,exp,0.5477386934673367,0.6746534384650699,3.234503999598341
if,exp,0.5527638190954774,0.6779877945866587,3.2504037676626694
if,exp,0.5577889447236181,0.6812879781302643,3.2661405849070246
if,exp,0.5628140703517588,0.684554339317952,3.2817161213538664
if,exp,0.5678391959798995,0.6877872247824903,3.2971320299102094
if,exp,0.5728643216080402,0.690986977604138,3.3123899465430418
if,exp,0.577889447236181,0.694153937347051,3.327491490452931
if,exp,0.5829145728643216,0.6972884400953188,3.3424382642458594
if,exp,0.5879396984924623,0.7003908184886294,3.357231854103297
if,exp,0.592964824120603,0.7034614017575704,3.3718738299505273
if,exp,0.5979899497487438,0.7065005157585673,3.386365745623253
if,exp,0.6030150753768845,0.7095084830084641,3.4007091390324926
if,exp,0.6080402010050251,0.712485622718749,3.4149055323277815
if,exp,0.6130653266331658,0.7154322508294311,3.4289564320587163
if,exp,0.6180904522613065,0.7183486800425666,3.4428633293348203
if,exp,0.6231155778894473,0.7212352198554448,3.456627699983791
if,exp,0.628140703517588,0.7240921765934326,3.4702510047081163
if,exp,0.6331658291457286,0.7269198534424812,3.483734689240085
if,exp,0.6381909547738693,0.7297185504813024,3.4970801844952155
if,exp,0.6432160804020101,0.732488564713212,3.5102889067241008
if,exp,0.6482412060301508,0.735230190097649,3.5233622576627073
if,exp,0.6532663316582915,0.7379437175813721,3.5363016246811343
if,exp,0.6582914572864321,0.7406294351293337,3.5491083809308344
if,exp,0.6633165829145728,0.7432876277552412,3.5617838854903465
if,exp,0.6683417085427136,0.7459185775518014,3.574329483509512
if,exp,0.6733668341708543,0.7485225637206584,3.586746506352236
if,exp,0.678391959798995,0.751099862602022,3.5990362717377664
if,exp,0.6834170854271356,0.7536507477039939,3.6112000838805365
if,exp,0.6884422110552764,0.7561754897315928,3.623239233628571
if,exp,0.6934673366834171,0.758674356615482,3.6351549986004708
if,exp,0.6984924623115578,0.7611476135404031,3.646948643320999
if,exp,0.7035175879396985,0.7635955229733176,3.6586214193552746
if,exp,0.7085427135678392,0.7660183446912606,3.6701745654415885
if,exp,0.7135678391959799,0.7684163358089089,3.681609307622864
if,exp,0.7185929648241206,0.7707897508058663,3.6929268593767657
if,exp,0.7236180904522613,0.7731388415536697,3.7041284217444757
if,exp,0.7286432160804021,0.7754638573425182,3.7152151834581515
if,exp,0.7336683417085427,0.7777650449077279,3.7261883210670748
if,exp,0.7386934673366834,0.7800426484559165,3.737048999062511
if,exp,0.7437185929648241,0.7822969096909188,3.7477983700012887
if,exp,0.7487437185929648,0.7845280678394366,3.758437574628107
if,exp,0.7537688442211056,0.786736359676426,3.768967741996597
if,exp,0.7587939698492463,0.7889220195502246,3.7793899895891387
if,exp,0.7638190954773869,0.7910852794074207,3.789705423435449
if,exp,0.7688442211055276,0.7932263688174683,3.7999151382299576
if,exp,0.7738693467336684,0.7953455149970496,3.810020217447979
if,exp,0.7788944723618091,0.7974429428341867,3.820021733460688
if,exp,0.7839195979899498,0.7995188749121083,3.8299207476489276
if,exp,0.7889447236180904,0.80157353153287,3.839718310515842
if,exp,0.7939698492462312,0.8036071307407338,3.849415461798359
if,exp,0.7989949748743719,0.8056198883453065,3.859013230577529
if,exp,0.8040201005025126,0.8076120179444428,3.8685126353877317
if,exp,0.8090452261306533,0.809583730946912,3.8779146843247667
if,exp,0.8140703517587939,0.8115352365948335,3.8872203751528334
if,exp,0.8190954773869347,0.813466741985882,3.8964306954104178
if,exp,0.8241206030150754,0.8153784520952648,3.905546622515089
if,exp,0.8291457286432161,0.8172705697974748,3.9145691238672278
if,exp,0.8341708542713568,0.819143295887819,3.9234991569526856
if,exp,0.8391959798994975,0.8209968291037281,3.9323376694443986
if,exp,0.8442211055276382,0.8228313661458468,3.941085599302955
if,exp,0.8492462311557789,0.8246471016989079,3.9497438748761313
if,exp,0.8542713567839196,0.8264442284523923,3.9583134149974146
if,exp,0.8592964824120604,0.8282229371209783,3.9667951290835064
if,exp,0.864321608040201,0.8299834164647801,3.975189917230836
if,exp,0.8693467336683417,0.8317258533093799,3.9834986703110777
if,exp,0.8743718592964824,0.8334504325656532,3.991722270065693
if,exp,0.8793969849246231,0.8351573372493932,3.999861589199502
if,exp,0.8844221105527639,0.836846748500732,4.007917491473298
if,exp,0.8894472361809045,0.8385188456033635,4.015890831795509
if,exp,0.8944723618090452,0.8401738060035701,4.023782456312927
if,exp,0.8994974874371859,0.8418118053290525,4.0315932025004955
if,exp,0.9045226130653267,0.8434330174075687,4.039323899250191
if,exp,0.9095477386934674,0.8450376142853806,4.046975366958984
if,exp,0.914572864321608,0.8466257662455114,4.0545484176159
if,exp,0.9195979899497487,0.8481976418258175,4.06204385488819
if,exp,0.9246231155778895,0.8497534078368726,4.0694624742066186
if,exp,0.9296482412060302,0.8512932293796713,4.076805062849877
if,exp,0.9346733668341709,0.8528172698631493,4.084072400028126
if,exp,0.9396984924623115,0.8543256910215247,4.091265256965694
if,exp,0.9447236180904522,0.8558186529314616,4.098384396982917
if,exp,0.949748743718593,0.8572963140290579,4.105430575577142
if,exp,0.9547738693467337,0.8587588311266589,4.112404540502906
if,exp,0.9597989949748744,0.860206359429498,4.119307031851288
if,exp,0.964824120603015,0.861639052552168,4.126138782128447
if,exp,0.9698492462311558,0.8630570625349229,4.1329005163333585
if,exp,0.9748743718592965,0.8644605398598124,4.1395929520347545
if,exp,0.9798994974874372,0.8658496334666516,4.146216799447267
if,exp,0.9849246231155779,0.8672244907688267,4.1527727615068075
if,exp,0.9899497487437187,0.8685852576689388,4.159261533945154
if,exp,0.9949748743718593,0.8699320785742876,4.1656838053637895
if,exp,1.0,0.8712650964121957,4.172040257306977
if,logistic,0.0,0.0,0.01744115320850872
if,logistic,0.005025125628140704,0.0047919838470129525,0.04029157138735827
if,logistic,0.010050251256281407,0.00966012751533622,0.06350515518214618
if,logistic,0.01507537688442211,0.01460468785205296,0.08708312935978436
if,logistic,0.020100502512562814,0.019625880838467568,0.11102652382005582
if,logistic,0.02512562814070352,0.024723880081235324,0.13533616640061577
if,logistic,0.03015075376884422,0.029898815316297882,0.160012675743057
if,logistic,0.035175879396984924,0.03515077092958778,0.18505645423893766
if,logistic,0.04020100502512563,0.040479784498607674,0.2104676810753496
if,logistic,0.04522613065326633,0.04588584535912235,0.23624630540023617
if,logistic,0.05025125628140704,0.05136889320132599,0.26239203962826163
if,logistic,0.05527638190954774,0.05692881669996128,0.28890435290857913
if,logistic,0.06030150753768844,0.06256545218296272,0.31578246477629984
if,logistic,0.06532663316582915,0.0682785823432918,0.3430253390099208
if,logistic,0.07035175879396985,0.07406793499869611,0.3706316777172775
if,logistic,0.07537688442211056,0.079933181904189,0.39859991567289127
if,logistic,0.08040201005025126,0.0858739376220814,0.4269282149297535
if,logistic,0.08542713567839195,0.09188975845442315,0.4556144597287069
if,logistic,0.09045226130653267,0.09798014144271432,0.4846562517286014
if,logistic,0.09547738693467336,0.10414452343972691,0.5140509055803069
if,logistic,0.10050251256281408,0.11038228025824552,0.5437954448675101
if,logistic,0.10552763819095477,0.11669272590147003,0.573886598436916
if,logistic,0.11055276381909548,0.12307511187974463,0.6043207971400917
if,logistic,0.11557788944723618,0.1295286266181718,0.6350941710086934
if,logistic,0.12060301507537688,0.13605239495953703,0.6662025468841791
if,logistic,0.12562814070351758,0.14264547776682024,0.6976414465223977
if,logistic,0.1306532663316583,0.14930687162938888,0.7294060851925798
if,logistic,0.135678391959799,0.15603550867676316,0.7614913707892835
if,logistic,0.1407035175879397,0.16283025650361943,0.793891903474776
if,logistic,0.1457286432160804,0.16968991820944027,0.8266019758681028
if,logistic,0.15075376884422112,0.17661323255594594,0.8596155737957953
if,logistic,0.15577889447236182,0.18359887424513846,0.8929263776177145
if,logistic,0.16080402010050251,0.19064545432046845,0.9265277641400018
if,logistic,0.1658291457286432,0.19775152069328472,0.960412809125437
if,logistic,0.1708542713567839,0.20491555879636258,0.9945742904097663
if,logistic,0.17587939698492464,0.21213599236591826,1.029004691630713
if,logistic,0.18090452261306533,0.21941118435311024,1.0636962065744406
if,logistic,0.18592964824120603,0.22673943796560833,1.098640744142243
if,logistic,0.19095477386934673,0.23411899783937185,1.1338299339381281
if,logistic,0.19597989949748745,0.24154805134032817,1.169255132475831
if,logistic,0.20100502512562815,0.24902472999518246,1.204907430001582
if,logistic,0.20603015075376885,0.2565471110501209,1.2407776579267333
if,logistic,0.21105527638190955,0.2641132191556889,1.2768563968620454
if,logistic,0.21608040201005024,0.2717210281756525,1.313133985243182
if,logistic,0.22110552763819097,0.2793684631171658,1.3496005285346524
if,logistic,0.22613065326633167,0.2870534021790889,1.3862459089971473
if,logistic,0.23115577889447236,0.2947736789148314,1.423059796000987
if,logistic,0.23618090452261306,0.30252708450561855,1.4600316568661174
if,logistic,0.24120603015075376,0.310311370139632,1.4971507682069654
if,logistic,0.24623115577889448,0.31812424949202467,1.5344062277583066
if,logistic,0.25125628140703515,0.32596340130038093,1.571786966656265
if,logistic,0.2562814070351759,0.3338264720297902,1.609281762146628
if,logistic,0.2613065326633166,0.3417110786212999,1.6468792506907548
if,logistic,0.2663316582914573,0.3496148113171624,1.684567941437674
if,logistic,0.271356783919598,0.3575352365559399,1.7223362300292968
if,logistic,0.2763819095477387,0.3654698999302237,1.7601724127042042
if,logistic,0.2814070351758794,0.3734163291994448,1.7980647006641348
if,logistic,0.2864321608040201,0.38137203735000225,1.8360012346661094
if,logistic,0.2914572864321608,0.38933452569471855,1.8739700998020796
if,logistic,0.2964824120603015,0.39730128700345796,1.911959340427181
if,logistic,0.30150753768844224,0.4052698086565954,1.9499569751969454
if,logistic,0.3065326633165829,0.41323757581292236,1.9879510121733563
if,logistic,0.31155778894472363,0.42120207458350795,2.025929463959302
if,logistic,0.3165829145728643,0.4291607952030063,2.0638803628208526
if,logistic,0.32160804020100503,0.4371112351899158,2.101791775756848
if,logistic,0.32663316582914576,0.44505090248734,2.13965181947552
if,logistic,0.3316582914572864,0.45297731857589835,2.1774486752382995
if,logistic,0.33668341708542715,0.46088802155055475,2.2151706035315772
if,logistic,0.3417085427135678,0.46878056915329985,2.252805958527947
if,logistic,0.34673366834170855,0.4766525417538258,2.290343202299457
if,logistic,0.35175879396984927,0.48450154527056155,2.3277709187464715
if,logistic,0.35678391959798994,0.49232521402471324,2.3650778272070667
if,logistic,0.36180904522613067,0.5001212135202457,2.402252795713286
if,logistic,0.36683417085427134,0.5078872431430761,2.4392848538621514
if,logistic,0.37185929648241206,0.5156210387731014,2.476163205271035
if,logistic,0.3768844221105528,0.5233203753030674,2.5128772395888013
if,logistic,0.38190954773869346,0.5309830690586815,2.549416544036037
if,logistic,0.3869346733668342,0.5386069801148027,2.585770914449726
if,logistic,0.3919597989949749,0.5461900145029693,2.621930365809775
if,logistic,0.3969849246231156,0.55373012630599,2.657885142226999
if,logistic,0.4020100502512563,0.561225319635777,2.6936257263743593
if,logistic,0.40703517587939697,0.5686736504910777,2.7291428483454903
if,logistic,0.4120603015075377,0.5760732284922356,2.7644274939268545
if,logistic,0.4170854271356784,0.5834222184905973,2.7994709122721444
if,logistic,0.4221105527638191,0.5907188420506541,2.8342646229698283
if,logistic,0.4271356783919598,0.5979613788034921,2.868800422497032
if,logistic,0.4321608040201005,0.6051481676705927,2.903070390055189
if,logistic,0.4371859296482412,0.6122776079574935,2.937066892785133
if,logistic,0.44221105527638194,0.6193481603172711,2.970782590361426
if,logistic,0.4472361809045226,0.6263583475842537,3.004210438967896
if,logistic,0.45226130653266333,0.6333067554787966,3.037343694658333
if,logistic,0.457286432160804,0.6401920331843702,3.0701759161083153
if,logistic,0.4623115577889447,0.6470128937985998,3.1027009667659766
if,logistic,0.46733668341708545,0.6537681146602774,3.1349130164113523
if,logistic,0.4723618090452261,0.6604565375547145,3.1668065421355984
if,logistic,0.47738693467336685,0.667077068800147,3.1983763287530085
if,logistic,0.4824120603015075,0.6736286792182019,3.2296174686601846
if,logistic,0.48743718592964824,0.6801104039917315,3.2605253611581286
if,logistic,0.49246231155778897,0.6865213424135813,3.291095711254245
if,logistic,0.49748743718592964,0.6928606575300931,3.3213245279624006
if,logistic,0.5025125628140703,0.699127575683361,3.3512081221201857
if,logistic,0.507537688442211,0.7053213859564463,3.380743103743439
if,logistic,0.5125628140703518,0.7114414395259205,3.4099263789388714
if,logistic,0.5175879396984925,0.7174871489262445,3.438755146396282
if,logistic,0.5226130653266332,0.7234579872306077,3.467226893482416
if,logistic,0.5276381909547738,0.729353487152945,3.4953393919589617
if,logistic,0.5326633165829145,0.7351732400759116,3.5230906933474797
if,logistic,0.5376884422110553,0.7409168950096499,3.55047912396432
if,logistic,0.542713567839196,0.7465841574862021,3.57750327964866
if,logistic,0.5477386934673367,0.7521747883944282,3.6041620202068527
if,logistic,0.5527638190954774,0.7576886027602769,3.6304544635961866
if,logistic,0.5577889447236181,0.7631254684772164,3.6563799798709877
if,logistic,0.5628140703517588,0.7684853049915924,3.681938184913791
if,logistic,0.5678391959798995,0.7737680819476017,3.7071289339739426
if,logistic,0.5728643216080402,0.7789738177964969,3.731952315035636
if,logistic,0.577889447236181,0.7841025783745387,3.756408642036927
if,logistic,0.5829145728643216,0.7891544754541054,3.7804984479607446
if,logistic,0.5879396984924623,0.7941296652722462,3.8042224778183438
if,logistic,0.592964824120603,0.7990283470408396,3.8275816815450514
if,logistic,0.5979899497487438,0.8038507614423812,3.8505772068274706
if,logistic,0.6030150753768845,0.808597189115269,3.8732103918806207
if,logistic,0.6080402010050251,0.8132679491323149,3.895482758192765
if,logistic,0.6130653266331658,0.8178633974760401,3.917396003254907
if,logistic,0.6180904522613065,0.8223839255141588,3.9389519932911874
if,logistic,0.6231155778894473,0.82682995847848,3.9601527560055723
if,logistic,0.628140703517588,0.8312019539502934,3.981000473359471
if,logistic,0.6331658291457286,0.8355004003551343,4.001497474394066
if,logistic,0.6381909547738693,0.8397258154696464,4.021646228110342
if,logistic,0.6432160804020101,0.8438787449430944,4.041449336418962
if,logistic,0.6482412060301508,0.8479597608359063,4.06090952717136
if,logistic,0.6532663316582915,0.8519694601774571,4.080029647282576
if,logistic,0.6582914572864321,0.8559084635451337,4.098812655955573
if,logistic,0.6633165829145728,0.8597774136665653,4.1172616180160215
if,logistic,0.6683417085427136,0.8635769740467328,4.135379697365711
if,logistic,0.6733668341708543,0.8673078276215206,4.1531701505620635
if,logistic,0.678391959798995,0.8709706754391169,4.170636320530423
if,logistic,0.6834170854271356,0.874566235370524,4.187781630415176
if,logistic,0.6884422110552764,0.8780952408502896,4.204609577574964
if,logistic,0.6934673366834171,0.8815584396484363,4.221123727726675
if,logistic,0.6984924623115578,0.8849565926744362,4.237327709242226
if,logistic,0.7035175879396985,0.8882904728139385,4.253225207601549
if,logistic,0.7085427135678392,0.8915608637988475,4.268819960004584
if,logistic,0.7135678391959799,0.8947685591112245,4.284115750144578
if,logistic,0.7185929648241206,0.8979143609213793,4.299116403144406
if,logistic,0.7236180904522613,0.9009990790604104,4.313825780657162
if,logistic,0.7286432160804021,0.904023530027357,4.328247776131799
if,logistic,0.7336683417085427,0.9069885360310268,4.342386310244113
if,logistic,0.7386934673366834,0.9098949240664853,4.356245326493016
if,logistic,0.7437185929648241,0.9127435250260976,4.369828786961563
if,logistic,0.7487437185929648,0.9155351728449518,4.383140668241934
if,logistic,0.7537688442211056,0.9182707036804123,4.396184957523162
if,logistic,0.7587939698492463,0.9209509551254879,4.408965648840104
if,logistic,0.7638190954773869,0.9235767654556426,4.42148673948188
if,logistic,0.7688442211055276,0.9261489729086216,4.433752226557752
if,logistic,0.7738693467336684,0.9286684149968065,4.445766103718107
if,logistic,0.7788944723618091,0.9311359278515837,4.457532358028103
if,logistic,0.7839195979899498,0.9335523455991541,4.4690549669912345
if,logistic,0.7889447236180904,0.9359184997671823,4.480337895719965
if,logistic,0.7939698492462312,0.938235218721655,4.491385094250395
if,logistic,0.7989949748743719,0.9405033271332783,4.502200494997805
if,logistic,0.8040201005025126,0.9427236454727336,4.512788010349792
if,logistic,0.8090452261306533,0.9448969895340749,4.5231515303936085
if,logistic,0.8140703517587939,0.9470241699855504,4.533294920774273
if,logistic,0.8190954773869347,0.9491059919470958,4.5432220206798535
if,logistic,0.8241206030150754,0.9511432545937563,4.552936640950404
if,logistic,0.8291457286432161,0.95313675078427,4.562442562306875
if,logistic,0.8341708542713568,0.9550872667140473,4.571743533696354
if,logistic,0.8391959798994975,0.956995581591774,4.580843270749967
if,logistic,0.8442211055276382,0.9588624673388646,4.5897454543497185
if,logistic,0.8492462311557789,0.9606886883109951,4.598453729300641
if,logistic,0.8542713567839196,0.9624750010409474,4.60697170310455
if,logistic,0.8592964824120604,0.9642221540019972,4.615302944831771
if,logistic,0.864321608040201,0.965930887391087,4.623450984087205
if,logistic,0.8693467336683417,0.9676019329310375,4.631419310067179
if,logistic,0.8743718592964824,0.9692360136910498,4.639211370703521
if,logistic,0.8793969849246231,0.9708338439247705,4.646830571891372
if,logistic,0.8844221105527639,0.9723961289251962,4.65428027679731
if,logistic,0.8894472361809045,0.9739235648957126,4.661563805244401
if,logistic,0.8944723618090452,0.9754168388365703,4.668684433170859
if,logistic,0.8994974874371859,0.9768766284461168,4.675645392159081
if,logistic,0.9045226130653267,0.9783036020361202,4.682449869031864
if,logistic,0.9095477386934674,0.9796984184605301,4.68910100551271
if,logistic,0.914572864321608,0.9810617270570433,4.6956018979471805
if,logistic,0.9195979899497487,0.982394167600853,4.701955597082348
if,logistic,0.9246231155778895,0.9836963702699768,4.708165107901472
if,logistic,0.9296482412060302,0.9849689556215822,4.714233389511099
if,logistic,0.9346733668341709,0.986212534578733,4.720163355077871
if,logistic,0.9396984924623115,0.9874277084270107,4.725957871812408
if,logistic,0.9447236180904522,0.9886150688204686,4.731619760997704
if,logistic,0.949748743718593,0.9897751977964044,4.737151798059569
if,logistic,0.9547738693467337,0.9909086677984501,4.742556712676731
if,logistic,0.9597989949748744,0.9920160417074888,4.747837188928265
if,logistic,0.964824120603015,0.9930978728799368,4.752995865476134
if,logistic,0.9698492462311558,0.9941547051929364,4.758035335780695
if,logistic,0.9748743718592965,0.9951870730960223,4.762958148347069
if,logistic,0.9798994974874372,0.9961955016688507,4.767766807000414
if,logistic,0.9849246231155779,0.9971805066845775,4.772463771188148
if,logistic,0.9899497487437187,0.9981425946785061,4.7770514563072926
if,logistic,0.9949748743718593,0.9990822630216335,4.78153223405517
if,logistic,1.0,0.9999999999987315,4.78590843280174
if,piecewise,0.0,0.0033658902391317997,0.033491290680531305
if,piecewise,0.005025125628140704,0.006305586630118128,0.04750913673290571
if,piecewise,0.010050251256281407,0.009245283021104457,0.06152698278528011
if,piecewise,0.01507537688442211,0.012184979412090785,0.07554482883765451
if,piecewise,0.020100502512562814,0.015124675803077114,0.08956267489002892
if,piecewise,0.02512562814070352,0.018064372194063445,0.10358052094240333
if,piecewise,0.03015075376884422,0.021004068585049773,0.11759836699477773
if,piecewise,0.035175879396984924,0.023943764976036102,0.13161621304715213
if,piecewise,0.04020100502512563,0.02688346136702243,0.14563405909952654
if,piecewise,0.04522613065326633,0.02982315775800876,0.15965190515190095
if,piecewise,0.05025125628140704,0.03276285414899509,0.17366975120427536
if,piecewise,0.05527638190954774,0.03570255053998142,0.18768759725664977
if,piecewise,0.06030150753768844,0.038642246930967745,0.20170544330902415
if,piecewise,0.06532663316582915,0.04158194332195408,0.21572328936139856
if,piecewise,0.07035175879396985,0.0445216397129404,0.22974113541377295
if,piecewise,0.07537688442211056,0.047461336103926735,0.24375898146614738
if,piecewise,0.08040201005025126,0.05040103249491306,0.25777682751852177
if,piecewise,0.08542713567839195,0.053340728885899386,0.2717946735708961
if,piecewise,0.09045226130653267,0.05628042527688572,0.28581251962327053
if,piecewise,0.09547738693467336,0.05922012166787204,0.2998303656756449
if,piecewise,0.10050251256281408,0.06215981805885838,0.31384821172801936
if,piecewise,0.10552763819095477,0.0650995144498447,0.32786605778039374
if,piecewise,0.11055276381909548,0.06803921084083103,0.3418839038327682
if,piecewise,0.11557788944723618,0.07097890723181735,0.3559017498851425
if,piecewise,0.12060301507537688,0.07391860362280368,0.36991959593751694
if,piecewise,0.12562814070351758,0.07685830001379,0.38393744198989127
if,piecewise,0.1306532663316583,0.08784668715993323,0.43633520655184455
if,piecewise,0.135678391959799,0.09893583033386577,0.4892134229355336
if,piecewise,0.1407035175879397,0.11002497350779832,0.5420916393192227
if,piecewise,0.1457286432160804,0.12111411668173086,0.5949698557029117
if,piecewise,0.15075376884422112,0.13220325985566347,0.6478480720866011
if,piecewise,0.15577889447236182,0.143292403029596,0.7007262884702901
if,piecewise,0.16080402010050251,0.15438154620352856,0.7536045048539792
if,piecewise,0.1658291457286432,0.16547068937746112,0.8064827212376684
if,piecewise,0.1708542713567839,0.17655983255139368,0.8593609376213575
if,piecewise,0.17587939698492464,0.1876489757253263,0.9122391540050468
if,piecewise,0.18090452261306533,0.19873811889925883,0.9651173703887359
if,piecewise,0.18592964824120603,0.20982726207319136,1.0179955867724249
if,piecewise,0.19095477386934673,0.22091640524712391,1.070873803156114
if,piecewise,0.19597989949748745,0.23200554842105653,1.1237520195398034
if,piecewise,0.20100502512562815,0.2430946915949891,1.1766302359234926
if,piecewise,0.20603015075376885,0.25418383476892165,1.2295084523071818
if,piecewise,0.21105527638190955,0.2652729779428542,1.282386668690871
if,piecewise,0.21608040201005024,0.2763621211167867,1.3352648850745596
if,piecewise,0.22110552763819097,0.2874512642907193,1.388143101458249
if,piecewise,0.22613065326633167,0.2985404074646519,1.4410213178419382
if,piecewise,0.23115577889447236,0.30962955063858444,1.4938995342256274
if,piecewise,0.23618090452261306,0.320718693812517,1.5467777506093165
if,piecewise,0.24120603015075376,0.3318078369864495,1.5996559669930053
if,piecewise,0.24623115577889448,0.3428969801603821,1.6525341833766947
if,piecewise,0.25125628140703515,0.3539861233343146,1.7054123997603836
if,piecewise,0.2562814070351759,0.36466462169804287,1.7563324698030762
if,piecewise,0.2613065326633166,0.3741754502230716,1.801684544426555
if,piecewise,0.2663316582914573,0.3836862787481002,1.8470366190500334
if,piecewise,0.271356783919598,0.3931971072731289,1.8923886936735124
if,piecewise,0.2763819095477387,0.4027079357981576,1.9377407682969914
if,piecewise,0.2814070351758794,0.4122187643231862,1.9830928429204697
if,piecewise,0.2864321608040201,0.42172959284821493,2.0284449175439487
if,piecewise,0.2914572864321608,0.4312404213732436,2.073796992167427
if,piecewise,0.2964824120603015,0.4407512498982723,2.1191490667909063
if,piecewise,0.30150753768844224,0.450262078423301,2.164501141414385
if,piecewise,0.3065326633165829,0.4597729069483296,2.2098532160378634
if,piecewise,0.31155778894472363,0.46928373547335833,2.2552052906613422
if,piecewise,0.3165829145728643,0.47879456399838694,2.3005573652848206
if,piecewise,0.32160804020100503,0.48830539252341565,2.3459094399083
if,piecewise,0.32663316582914576,0.49781622104844436,2.3912615145317786
if,piecewise,0.3316582914572864,0.507327049573473,2.436613589155257
if,piecewise,0.33668341708542715,0.5168378780985017,2.4819656637787357
if,piecewise,0.3417085427135678,0.5231468401396318,2.5120497428400985
if,piecewise,0.34673366834170855,0.5275876812852397,2.5332257485368284
if,piecewise,0.35175879396984927,0.5320285224308476,2.5544017542335578
if,piecewise,0.35678391959798994,0.5364693635764556,2.5755777599302876
if,piecewise,0.36180904522613067,0.5409102047220635,2.596753765627017
if,piecewise,0.36683417085427134,0.5453510458676715,2.617929771323747
if,piecewise,0.37185929648241206,0.5497918870132794,2.6391057770204767
if,piecewise,0.3768844221105528,0.5542327281588875,2.6602817827172065
if,piecewise,0.38190954773869346,0.5586735693044953,2.681457788413936
if,piecewise,0.3869346733668342,0.5631144104501034,2.702633794110666
if,piecewise,0.3919597989949749,0.5675552515957113,2.7238097998073956
if,piecewise,0.3969849246231156,0.5719960927413192,2.7449858055041254
if,piecewise,0.4020100502512563,0.5764369338869272,2.766161811200855
if,piecewise,0.40703517587939697,0.5808777750325351,2.7873378168975846
if,piecewise,0.4120603015075377,0.5853186161781431,2.8085138225943145
if,piecewise,0.4170854271356784,0.589759457323751,2.829689828291044
if,piecewise,0.4221105527638191,0.594200298469359,2.8508658339877737
if,piecewise,0.4271356783919598,0.5986411396149669,2.872041839684503
if,piecewise,0.4321608040201005,0.6030819807605748,2.893217845381233
if,piecewise,0.4371859296482412,0.6069385381626471,2.9116077131649107
if,piecewise,0.44221105527638194,0.6076547544695888,2.915022967189678
if,piecewise,0.4472361809045226,0.6083709707765306,2.918438221214445
if,piecewise,0.45226130653266333,0.6090871870834723,2.9218534752392125
if,piecewise,0.457286432160804,0.6098034033904141,2.9252687292639794
if,piecewise,0.4623115577889447,0.6105196196973558,2.9286839832887464
if,piecewise,0.46733668341708545,0.6112358360042975,2.9320992373135137
if,piecewise,0.4723618090452261,0.6119520523112393,2.9355144913382807
if,piecewise,0.47738693467336685,0.612668268618181,2.938929745363048
if,piecewise,0.4824120603015075,0.6133844849251228,2.942344999387815
if,piecewise,0.48743718592964824,0.6141007012320645,2.945760253412582
if,piecewise,0.49246231155778897,0.6148169175390062,2.9491755074373494
if,piecewise,0.49748743718592964,0.615533133845948,2.9525907614621163
if,piecewise,0.5025125628140703,0.6162493501528897,2.9560060154868837
if,piecewise,0.507537688442211,0.6169655664598315,2.9594212695116506
if,piecewise,0.5125628140703518,0.6176817827667733,2.9628365235364185
if,piecewise,0.5175879396984925,0.6183979990737151,2.9662517775611854
if,piecewise,0.5226130653266332,0.6191142153806568,2.969667031585953
if,piecewise,0.5276381909547738,0.6198304316875985,2.9730822856107197
if,piecewise,0.5326633165829145,0.6205466479945403,2.9764975396354867
if,piecewise,0.5376884422110553,0.621262864301482,2.979912793660254
if,piecewise,0.542713567839196,0.6219790806084238,2.983328047685021
if,piecewise,0.5477386934673367,0.6226952969153655,2.9867433017097884
if,piecewise,0.5527638190954774,0.6234115132223073,2.9901585557345554
if,piecewise,0.5577889447236181,0.624127729529249,2.9935738097593227
if,piecewise,0.5628140703517588,0.6248439458361907,2.9969890637840897
if,piecewise,0.5678391959798995,0.6255601621431325,3.0004043178088566
if,piecewise,0.5728643216080402,0.6262763784500742,3.003819571833624
if,piecewise,0.577889447236181,0.626992594757016,3.007234825858391
if,piecewise,0.5829145728643216,0.6277088110639577,3.0106500798831584
