t_sec,t_nanosec,s1_fx,s1_fy,s1_fz,s1_tx,s1_ty,s1_tz,s1_stamp_sec,s1_stamp_nsec,s2_fx,s2_fy,s2_fz,s2_tx,s2_ty,s2_tz,s2_stamp_sec,s2_stamp_nsec,s3_fx,s3_fy,s3_fz,s3_tx,s3_ty,s3_tz,s3_stamp_sec,s3_stamp_nsec,ee_if_px,ee_if_py,ee_if_pz,ee_if_stamp_sec,ee_if_stamp_nsec,ee_mf_px,ee_mf_py,ee_mf_pz,ee_mf_stamp_sec,ee_mf_stamp_nsec,ee_th_px,ee_th_py,ee_th_pz,ee_th_stamp_sec,ee_th_stamp_nsec,deform_ecc,deform_ecc_stamp_sec,deform_ecc_stamp_nsec,emg_ch1,emg_ch2,emg_ch3,emg_ch4,emg_ch5,emg_ch6,emg_ch7,emg_ch8,emg_stamp_sec,emg_stamp_nsec
1763745975,521679317,-3.183767,2.185884,-0.414179,-0.010591,-0.069632,0.024184,1763745975,521679317,-2.377236,-0.692535,-0.881764,0.003475,-0.058215,-0.025710,1763745975,521679317,-0.091930,0.689312,-5.157003,-0.016630,-0.028192,-0.006357,1763745975,521679317,0.000150,-0.030157,0.391888,1763745975,521679317,-0.000520,-0.001275,0.417560,1763745975,521679317,-0.011861,0.006820,0.386572,1763745975,521679317,0.482379,1763745975,521679317,146.000000,206.000000,670.000000,372.000000,64.000000,40.000000,263.000000,50.000000,1763745975,521679317
1763745975,527092528,-3.144767,2.169884,-0.389179,-0.010661,-0.069352,0.024954,1763745975,527092528,-2.364236,-0.682535,-0.867764,0.003485,-0.058165,-0.025680,1763745975,527092528,-0.093930,0.678312,-5.189003,-0.016560,-0.028242,-0.006417,1763745975,527092528,0.000150,-0.030157,0.391888,1763745975,527092528,-0.000520,-0.001275,0.417560,1763745975,527092528,-0.011861,0.006820,0.386572,1763745975,527092528,0.482379,1763745975,527092528,162.000000,213.000000,638.000000,401.000000,66.000000,41.000000,262.000000,60.000000,1763745975,527092528
1763745975,532423980,-3.163767,2.190884,-0.402179,-0.010621,-0.069672,0.024624,1763745975,532423980,-2.351236,-0.698535,-0.864764,0.003425,-0.058075,-0.025590,1763745975,532423980,-0.093930,0.666312,-5.173003,-0.016400,-0.028222,-0.006297,1763745975,532423980,0.000150,-0.030157,0.391888,1763745975,532423980,-0.000520,-0.001275,0.417560,1763745975,532423980,-0.011861,0.006820,0.386572,1763745975,532423980,0.487616,1763745975,532423980,162.000000,213.000000,638.000000,401.000000,66.000000,41.000000,262.000000,60.000000,1763745975,532423980
1763745975,537368952,-3.155767,2.175884,-0.389179,-0.010691,-0.069432,0.024634,1763745975,537368952,-2.384236,-0.706535,-0.909764,0.003525,-0.058365,-0.025820,1763745975,537368952,-0.089930,0.674312,-5.151003,-0.016560,-0.028202,-0.006657,1763745975,537368952,0.000150,-0.030048,0.391989,1763745975,537368952,-0.000482,-0.001253,0.417523,1763745975,537368952,-0.011825,0.006799,0.386604,1763745975,537368952,0.487616,1763745975,537368952,162.000000,213.000000,638.000000,401.000000,66.000000,41.000000,262.000000,60.000000,1763745975,537368952
1763745975,542092184,-3.167767,2.199884,-0.415179,-0.010731,-0.069442,0.023954,1763745975,542092184,-2.360236,-0.666535,-0.856764,0.003515,-0.058235,-0.026150,1763745975,542092184,-0.111930,0.660312,-5.129003,-0.016520,-0.028112,-0.006757,1763745975,542092184,0.000150,-0.030048,0.391989,1763745975,542092184,-0.000482,-0.001253,0.417523,1763745975,542092184,-0.011825,0.006799,0.386604,1763745975,542092184,0.487616,1763745975,542092184,149.000000,180.000000,579.000000,347.000000,65.000000,37.000000,203.000000,60.000000,1763745975,542092184
1763745975,546738267,-3.158767,2.186884,-0.397179,-0.010801,-0.069492,0.025014,1763745975,546738267,-2.369236,-0.698535,-0.880764,0.003655,-0.058255,-0.025570,1763745975,546738267,-0.107930,0.661312,-5.156003,-0.016390,-0.028102,-0.006207,1763745975,546738267,0.000150,-0.030048,0.391989,1763745975,546738267,-0.000482,-0.001253,0.417523,1763745975,546738267,-0.011825,0.006799,0.386604,1763745975,546738267,0.487616,1763745975,546738267,149.000000,180.000000,579.000000,347.000000,65.000000,37.000000,203.000000,60.000000,1763745975,546738267
1763745975,551351705,-3.181767,2.186884,-0.369179,-0.010771,-0.069562,0.024454,1763745975,551351705,-2.349236,-0.692535,-0.890764,0.003595,-0.058175,-0.026280,1763745975,551351705,-0.091930,0.664312,-5.186003,-0.016540,-0.028172,-0.006357,1763745975,551351705,0.000150,-0.030048,0.391989,1763745975,551351705,-0.000482,-0.001253,0.417523,1763745975,551351705,-0.011825,0.006799,0.386604,1763745975,551351705,0.487616,1763745975,551351705,149.000000,180.000000,579.000000,347.000000,65.000000,37.000000,203.000000,60.000000,1763745975,551351705
1763745975,557307766,-3.163767,2.200884,-0.392179,-0.010681,-0.069502,0.025184,1763745975,557307766,-2.349236,-0.661535,-0.892764,0.003505,-0.058185,-0.025480,1763745975,557307766,-0.098930,0.642312,-5.165003,-0.016550,-0.028112,-0.005987,1763745975,557307766,0.000150,-0.030048,0.391989,1763745975,557307766,-0.000482,-0.001253,0.417523,1763745975,557307766,-0.011825,0.006799,0.386604,1763745975,557307766,0.487616,1763745975,557307766,149.000000,180.000000,579.000000,347.000000,65.000000,37.000000,203.000000,60.000000,1763745975,557307766
1763745975,561877632,-3.177767,2.166884,-0.413179,-0.010601,-0.069642,0.024604,1763745975,561877632,-2.364236,-0.672535,-0.904764,0.003495,-0.058245,-0.025600,1763745975,561877632,-0.119930,0.682312,-5.150003,-0.016560,-0.028082,-0.006187,1763745975,561877632,0.000150,-0.030050,0.391924,1763745975,561877632,-0.000260,-0.001124,0.417149,1763745975,561877632,-0.011850,0.006814,0.386572,1763745975,561877632,0.479939,1763745975,561877632,149.000000,180.000000,579.000000,347.000000,65.000000,37.000000,203.000000,60.000000,1763745975,561877632
1763745975,566355979,-3.188767,2.187884,-0.375179,-0.010871,-0.069542,0.023814,1763745975,566355979,-2.359236,-0.706535,-0.862764,0.003505,-0.058255,-0.025990,1763745975,566355979,-0.117930,0.661312,-5.173003,-0.016440,-0.028182,-0.006257,1763745975,566355979,0.000150,-0.030050,0.391924,1763745975,566355979,-0.000260,-0.001124,0.417149,1763745975,566355979,-0.011850,0.006814,0.386572,1763745975,566355979,0.479939,1763745975,566355979,149.000000,180.000000,579.000000,347.000000,65.000000,37.000000,203.000000,60.000000,1763745975,566355979
1763745975,571573742,-3.155767,2.186884,-0.400179,-0.010841,-0.069512,0.024074,1763745975,571573742,-2.381236,-0.698535,-0.885764,0.003705,-0.058325,-0.026000,1763745975,571573742,-0.109930,0.665312,-5.156003,-0.016640,-0.028112,-0.006817,1763745975,571573742,0.000150,-0.030050,0.391924,1763745975,571573742,-0.000260,-0.001124,0.417149,1763745975,571573742,-0.011850,0.006814,0.386572,1763745975,571573742,0.479939,1763745975,571573742,142.000000,195.000000,570.000000,338.000000,65.000000,42.000000,206.000000,59.000000,1763745975,571573742
1763745975,577305234,-3.161767,2.171884,-0.406179,-0.010861,-0.069542,0.024154,1763745975,577305234,-2.349236,-0.695535,-0.892764,0.003755,-0.058395,-0.025610,1763745975,577305234,-0.095930,0.672312,-5.157003,-0.016370,-0.027952,-0.006237,1763745975,577305234,0.000150,-0.030048,0.391989,1763745975,577305234,-0.000250,-0.001119,0.417179,1763745975,577305234,-0.011850,0.006814,0.386572,1763745975,577305234,0.479939,1763745975,577305234,142.000000,195.000000,570.000000,338.000000,65.000000,42.000000,206.000000,59.000000,1763745975,577305234
1763745975,582073097,-3.180767,2.190884,-0.413179,-0.011011,-0.069662,0.024644,1763745975,582073097,-2.351236,-0.685535,-0.890764,0.003695,-0.058485,-0.025680,1763745975,582073097,-0.089930,0.657312,-5.154003,-0.016470,-0.027902,-0.007007,1763745975,582073097,0.000150,-0.030048,0.391989,1763745975,582073097,-0.000250,-0.001119,0.417179,1763745975,582073097,-0.011869,0.006825,0.386572,1763745975,582073097,0.479939,1763745975,582073097,142.000000,195.000000,570.000000,338.000000,65.000000,42.000000,206.000000,59.000000,1763745975,582073097
1763745975,586712651,-3.161767,2.173884,-0.412179,-0.010951,-0.069552,0.025194,1763745975,586712651,-2.367236,-0.679535,-0.930764,0.003755,-0.058405,-0.025540,1763745975,586712651,-0.078930,0.664312,-5.156003,-0.016510,-0.027842,-0.006147,1763745975,586712651,0.000150,-0.030048,0.391989,1763745975,586712651,-0.000250,-0.001119,0.417179,1763745975,586712651,-0.011869,0.006825,0.386572,1763745975,586712651,0.479939,1763745975,586712651,132.000000,196.000000,600.000000,323.000000,64.000000,42.000000,229.000000,60.000000,1763745975,586712651
1763745975,592474450,-3.162767,2.179884,-0.386179,-0.011061,-0.069492,0.024144,1763745975,592474450,-2.332236,-0.689535,-0.876764,0.003725,-0.058285,-0.025420,1763745975,592474450,-0.092930,0.676312,-5.139003,-0.016500,-0.027822,-0.006207,1763745975,592474450,0.000150,-0.030048,0.391989,1763745975,592474450,-0.000250,-0.001119,0.417179,1763745975,592474450,-0.011869,0.006825,0.386572,1763745975,592474450,0.479939,1763745975,592474450,132.000000,196.000000,600.000000,323.000000,64.000000,42.000000,229.000000,60.000000,1763745975,592474450
1763745975,597969507,-3.159767,2.148884,-0.425179,-0.010971,-0.069402,0.023564,1763745975,597969507,-2.370236,-0.701535,-0.864764,0.003865,-0.058425,-0.025070,1763745975,597969507,-0.096930,0.669312,-5.160003,-0.016500,-0.027802,-0.006557,1763745975,597969507,0.000150,-0.030048,0.391989,1763745975,597969507,-0.000134,-0.001051,0.417007,1763745975,597969507,-0.011869,0.006825,0.386572,1763745975,597969507,0.482093,1763745975,597969507,132.000000,196.000000,600.000000,323.000000,64.000000,42.000000,229.000000,60.000000,1763745975,597969507
1763745975,602374688,-3.172767,2.186884,-0.422179,-0.011121,-0.069502,0.024234,1763745975,602374688,-2.359236,-0.696535,-0.873764,0.003815,-0.058275,-0.025210,1763745975,602374688,-0.081930,0.669312,-5.118003,-0.016510,-0.027972,-0.006317,1763745975,602374688,0.000150,-0.030048,0.391989,1763745975,602374688,-0.000134,-0.001051,0.417007,1763745975,602374688,-0.011869,0.006825,0.386572,1763745975,602374688,0.482093,1763745975,602374688,132.000000,196.000000,600.000000,323.000000,64.000000,42.000000,229.000000,60.000000,1763745975,602374688
1763745975,606435931,-3.149767,2.161884,-0.428179,-0.010941,-0.069342,0.024454,1763745975,606435931,-2.365236,-0.683535,-0.907764,0.003855,-0.058555,-0.025720,1763745975,606435931,-0.104930,0.682312,-5.162003,-0.016450,-0.028002,-0.006517,1763745975,606435931,0.000150,-0.030048,0.391989,1763745975,606435931,-0.000134,-0.001051,0.417007,1763745975,606435931,-0.011869,0.006825,0.386572,1763745975,606435931,0.482093,1763745975,606435931,144.000000,193.000000,660.000000,321.000000,63.000000,40.000000,201.000000,60.000000,1763745975,606435931
1763745975,611773871,-3.178767,2.163884,-0.407179,-0.011071,-0.069672,0.024534,1763745975,611773871,-2.353236,-0.672535,-0.905764,0.003885,-0.058465,-0.025300,1763745975,611773871,-0.122930,0.660312,-5.126003,-0.016440,-0.027962,-0.006697,1763745975,611773871,0.000150,-0.030048,0.391989,1763745975,611773871,-0.000134,-0.001051,0.417007,1763745975,611773871,-0.011869,0.006825,0.386572,1763745975,611773871,0.482093,1763745975,611773871,144.000000,193.000000,660.000000,321.000000,63.000000,40.000000,201.000000,60.000000,1763745975,611773871
1763745975,616777508,-3.179767,2.174884,-0.378179,-0.011321,-0.069432,0.024374,1763745975,616777508,-2.367236,-0.689535,-0.929764,0.003885,-0.058475,-0.025050,1763745975,616777508,-0.097930,0.665312,-5.166003,-0.016310,-0.027892,-0.006447,1763745975,616777508,0.000150,-0.030048,0.391989,1763745975,616777508,-0.000017,-0.000984,0.416835,1763745975,616777508,-0.011869,0.006825,0.386572,1763745975,616777508,0.482093,1763745975,616777508,144.000000,193.000000,660.000000,321.000000,63.000000,40.000000,201.000000,60.000000,1763745975,616777508
1763745975,622120350,-3.179767,2.172884,-0.393179,-0.011071,-0.069502,0.023874,1763745975,622120350,-2.380236,-0.677535,-0.884764,0.003895,-0.058375,-0.025060,1763745975,622120350,-0.110930,0.674312,-5.156003,-0.016500,-0.027762,-0.006587,1763745975,622120350,0.000150,-0.030048,0.391989,1763745975,622120350,-0.000017,-0.000984,0.416835,1763745975,622120350,-0.011869,0.006825,0.386572,1763745975,622120350,0.482093,1763745975,622120350,144.000000,193.000000,660.000000,321.000000,63.000000,40.000000,201.000000,60.000000,1763745975,622120350
1763745975,626834470,-3.180767,2.193884,-0.401179,-0.011391,-0.069512,0.024354,1763745975,626834470,-2.363236,-0.679535,-0.907764,0.003955,-0.058495,-0.024720,1763745975,626834470,-0.096930,0.663312,-5.174003,-0.016300,-0.027712,-0.006257,1763745975,626834470,0.000150,-0.030048,0.391989,1763745975,626834470,-0.000017,-0.000984,0.416835,1763745975,626834470,-0.011869,0.006825,0.386572,1763745975,626834470,0.475726,1763745975,626834470,144.000000,193.000000,660.000000,321.000000,63.000000,40.000000,201.000000,60.000000,1763745975,626834470
1763745975,631564698,-3.161767,2.186884,-0.397179,-0.011401,-0.069502,0.023824,1763745975,631564698,-2.351236,-0.683535,-0.877764,0.003935,-0.058615,-0.025170,1763745975,631564698,-0.087930,0.668312,-5.161003,-0.016450,-0.027832,-0.006147,1763745975,631564698,0.000150,-0.030048,0.391989,1763745975,631564698,-0.000017,-0.000984,0.416835,1763745975,631564698,-0.011869,0.006825,0.386572,1763745975,631564698,0.475726,1763745975,631564698,140.000000,165.000000,606.000000,261.000000,75.000000,42.000000,203.000000,51.000000,1763745975,631564698
1763745975,636611742,-3.158767,2.181884,-0.391179,-0.011411,-0.069572,0.024224,1763745975,636611742,-2.349236,-0.681535,-0.911764,0.003985,-0.058485,-0.025380,1763745975,636611742,-0.098930,0.678312,-5.147003,-0.016410,-0.027802,-0.006257,1763745975,636611742,0.000150,-0.030048,0.391989,1763745975,636611742,-0.000017,-0.000984,0.416835,1763745975,636611742,-0.011825,0.006799,0.386604,1763745975,636611742,0.475726,1763745975,636611742,140.000000,165.000000,606.000000,261.000000,75.000000,42.000000,203.000000,51.000000,1763745975,636611742
1763745975,641633722,-3.169767,2.157884,-0.406179,-0.011381,-0.069632,0.024124,1763745975,641633722,-2.341236,-0.654535,-0.901764,0.003995,-0.058515,-0.024250,1763745975,641633722,-0.110930,0.661312,-5.153003,-0.016530,-0.027732,-0.006827,1763745975,641633722,0.000150,-0.030048,0.391989,1763745975,641633722,-0.000017,-0.000984,0.416835,1763745975,641633722,-0.011825,0.006799,0.386604,1763745975,641633722,0.475726,1763745975,641633722,140.000000,165.000000,606.000000,261.000000,75.000000,42.000000,203.000000,51.000000,1763745975,641633722
1763745975,646473495,-3.141767,2.182884,-0.393179,-0.011281,-0.069582,0.024424,1763745975,646473495,-2.373236,-0.666535,-0.874764,0.004055,-0.058655,-0.024680,1763745975,646473495,-0.108930,0.688312,-5.127003,-0.016510,-0.027792,-0.006807,1763745975,646473495,0.000150,-0.030048,0.391989,1763745975,646473495,-0.000017,-0.000984,0.416835,1763745975,646473495,-0.011825,0.006799,0.386604,1763745975,646473495,0.475726,1763745975,646473495,145.000000,181.000000,646.000000,292.000000,79.000000,44.000000,176.000000,49.000000,1763745975,646473495
1763745975,651272948,-3.176767,2.182884,-0.420179,-0.011481,-0.069502,0.024024,1763745975,651272948,-2.369236,-0.681535,-0.892764,0.004025,-0.058745,-0.024630,1763745975,651272948,-0.103930,0.676312,-5.168003,-0.016480,-0.027772,-0.006397,1763745975,651272948,0.000150,-0.030048,0.391989,1763745975,651272948,-0.000017,-0.000984,0.416835,1763745975,651272948,-0.011825,0.006799,0.386604,1763745975,651272948,0.475726,1763745975,651272948,145.000000,181.000000,646.000000,292.000000,79.000000,44.000000,176.000000,49.000000,1763745975,651272948
1763745975,656970479,-3.168767,2.194884,-0.410179,-0.011491,-0.069452,0.023924,1763745975,656970479,-2.384236,-0.667535,-0.892764,0.004155,-0.058645,-0.024950,1763745975,656970479,-0.112930,0.644312,-5.148003,-0.016460,-0.027722,-0.006627,1763745975,656970479,0.000150,-0.029829,0.392190,1763745975,656970479,-0.000058,-0.001007,0.416932,1763745975,656970479,-0.011931,0.006861,0.386541,1763745975,656970479,0.475726,1763745975,656970479,145.000000,181.000000,646.000000,292.000000,79.000000,44.000000,176.000000,49.000000,1763745975,656970479
1763745975,661517224,-3.175767,2.172884,-0.413179,-0.011441,-0.069602,0.023754,1763745975,661517224,-2.364236,-0.676535,-0.877764,0.004155,-0.058665,-0.024690,1763745975,661517224,-0.082930,0.643312,-5.167003,-0.016350,-0.027602,-0.005557,1763745975,661517224,0.000150,-0.029829,0.392190,1763745975,661517224,-0.000058,-0.001007,0.416932,1763745975,661517224,-0.011931,0.006861,0.386541,1763745975,661517224,0.489700,1763745975,661517224,140.000000,171.000000,636.000000,303.000000,89.000000,41.000000,185.000000,53.000000,1763745975,661517224
1763745975,666592739,-3.161767,2.175884,-0.379179,-0.011591,-0.069422,0.024164,1763745975,666592739,-2.372236,-0.690535,-0.916764,0.004305,-0.058765,-0.024560,1763745975,666592739,-0.104930,0.688312,-5.139003,-0.016540,-0.027652,-0.006217,1763745975,666592739,0.000150,-0.029829,0.392190,1763745975,666592739,-0.000058,-0.001007,0.416932,1763745975,666592739,-0.011931,0.006861,0.386541,1763745975,666592739,0.489700,1763745975,666592739,140.000000,171.000000,636.000000,303.000000,89.000000,41.000000,185.000000,53.000000,1763745975,666592739
1763745975,671733891,-3.177767,2.188884,-0.389179,-0.011691,-0.069652,0.023624,1763745975,671733891,-2.351236,-0.692535,-0.887764,0.004195,-0.058645,-0.025310,1763745975,671733891,-0.115930,0.663312,-5.167003,-0.016470,-0.027782,-0.006737,1763745975,671733891,0.000150,-0.029829,0.392190,1763745975,671733891,-0.000058,-0.001007,0.416932,1763745975,671733891,-0.011931,0.006861,0.386541,1763745975,671733891,0.489700,1763745975,671733891,140.000000,171.000000,636.000000,303.000000,89.000000,41.000000,185.000000,53.000000,1763745975,671733891
1763745975,676837583,-3.172767,2.174884,-0.397179,-0.011641,-0.069572,0.023664,1763745975,676837583,-2.353236,-0.682535,-0.920764,0.004265,-0.058585,-0.024570,1763745975,676837583,-0.120930,0.661312,-5.156003,-0.016410,-0.027642,-0.006477,1763745975,676837583,0.000150,-0.030048,0.391989,1763745975,676837583,-0.000017,-0.000984,0.416835,1763745975,676837583,-0.011825,0.006799,0.386604,1763745975,676837583,0.489700,1763745975,676837583,140.000000,171.000000,636.000000,303.000000,89.000000,41.000000,185.000000,53.000000,1763745975,676837583
1763745975,681864797,-3.160767,2.188884,-0.426179,-0.011541,-0.069502,0.023544,1763745975,681864797,-2.355236,-0.680535,-0.884764,0.004195,-0.058665,-0.024990,1763745975,681864797,-0.101930,0.655312,-5.138003,-0.016490,-0.027652,-0.006887,1763745975,681864797,0.000150,-0.030048,0.391989,1763745975,681864797,-0.000017,-0.000984,0.416835,1763745975,681864797,-0.011825,0.006799,0.386604,1763745975,681864797,0.489700,1763745975,681864797,140.000000,171.000000,636.000000,303.000000,89.000000,41.000000,185.000000,53.000000,1763745975,681864797
1763745975,686256279,-3.160767,2.179884,-0.414179,-0.011591,-0.069602,0.023864,1763745975,686256279,-2.372236,-0.689535,-0.899764,0.004315,-0.058455,-0.024610,1763745975,686256279,-0.096930,0.672312,-5.152003,-0.016410,-0.027702,-0.006547,1763745975,686256279,0.000150,-0.030048,0.391989,1763745975,686256279,-0.000017,-0.000984,0.416835,1763745975,686256279,-0.011825,0.006799,0.386604,1763745975,686256279,0.489700,1763745975,686256279,141.000000,181.000000,668.000000,311.000000,104.000000,45.000000,145.000000,52.000000,1763745975,686256279
1763745975,691776487,-3.162767,2.179884,-0.401179,-0.011671,-0.069432,0.023874,1763745975,691776487,-2.365236,-0.671535,-0.914764,0.004215,-0.058635,-0.024700,1763745975,691776487,-0.079930,0.661312,-5.158003,-0.016460,-0.027472,-0.006577,1763745975,691776487,0.000150,-0.030048,0.391989,1763745975,691776487,-0.000017,-0.000984,0.416835,1763745975,691776487,-0.011825,0.006799,0.386604,1763745975,691776487,0.489700,1763745975,691776487,141.000000,181.000000,668.000000,311.000000,104.000000,45.000000,145.000000,52.000000,1763745975,691776487
1763745975,697343091,-3.155767,2.190884,-0.404179,-0.011661,-0.069542,0.023534,1763745975,697343091,-2.363236,-0.702535,-0.892764,0.004185,-0.058805,-0.024840,1763745975,697343091,-0.105930,0.636312,-5.260003,-0.016480,-0.027522,-0.006417,1763745975,697343091,0.000150,-0.029938,0.392089,1763745975,697343091,-0.000037,-0.000996,0.416884,1763745975,697343091,-0.011878,0.006830,0.386573,1763745975,697343091,0.483422,1763745975,697343091,141.000000,181.000000,668.000000,311.000000,104.000000,45.000000,145.000000,52.000000,1763745975,697343091
1763745975,701587590,-3.164767,2.179884,-0.392179,-0.011531,-0.069502,0.023914,1763745975,701587590,-2.360236,-0.698535,-0.894764,0.004315,-0.058795,-0.025120,1763745975,701587590,-0.120930,0.655312,-5.138003,-0.016360,-0.027642,-0.005977,1763745975,701587590,0.000150,-0.029938,0.392089,1763745975,701587590,-0.000037,-0.000996,0.416884,1763745975,701587590,-0.011878,0.006830,0.386573,1763745975,701587590,0.483422,1763745975,701587590,141.000000,181.000000,668.000000,311.000000,104.000000,45.000000,145.000000,52.000000,1763745975,701587590
1763745975,708069282,-3.153767,2.182884,-0.385179,-0.011851,-0.069442,0.023634,1763745975,708069282,-2.368236,-0.679535,-0.924764,0.004285,-0.058685,-0.024690,1763745975,708069282,-0.101930,0.668312,-5.127003,-0.016540,-0.027572,-0.007137,1763745975,708069282,0.000150,-0.029938,0.392089,1763745975,708069282,-0.000037,-0.000996,0.416884,1763745975,708069282,-0.011878,0.006830,0.386573,1763745975,708069282,0.483422,1763745975,708069282,126.000000,178.000000,592.000000,324.000000,105.000000,48.000000,142.000000,54.000000,1763745975,708069282
1763745975,711888464,-3.176767,2.185884,-0.398179,-0.011651,-0.069652,0.023724,1763745975,711888464,-2.367236,-0.681535,-0.900764,0.004115,-0.058695,-0.024660,1763745975,711888464,-0.085930,0.659312,-5.178003,-0.016490,-0.027672,-0.006547,1763745975,711888464,0.000150,-0.029938,0.392089,1763745975,711888464,-0.000037,-0.000996,0.416884,1763745975,711888464,-0.011878,0.006830,0.386573,1763745975,711888464,0.483422,1763745975,711888464,126.000000,178.000000,592.000000,324.000000,105.000000,48.000000,142.000000,54.000000,1763745975,711888464
1763745975,716961535,-3.160767,2.204884,-0.401179,-0.011761,-0.069602,0.024344,1763745975,716961535,-2.368236,-0.688535,-0.893764,0.004375,-0.058655,-0.025580,1763745975,716961535,-0.109930,0.671312,-5.154003,-0.016490,-0.027472,-0.006347,1763745975,716961535,0.000150,-0.029938,0.392089,1763745975,716961535,0.000021,-0.000962,0.416798,1763745975,716961535,-0.011878,0.006830,0.386573,1763745975,716961535,0.483422,1763745975,716961535,126.000000,178.000000,592.000000,324.000000,105.000000,48.000000,142.000000,54.000000,1763745975,716961535
1763745975,721628514,-3.163767,2.160884,-0.407179,-0.011631,-0.069562,0.023794,1763745975,721628514,-2.346236,-0.669535,-0.906764,0.004375,-0.058595,-0.024550,1763745975,721628514,-0.088930,0.677312,-5.136003,-0.016410,-0.027492,-0.006037,1763745975,721628514,0.000150,-0.029938,0.392089,1763745975,721628514,0.000021,-0.000962,0.416798,1763745975,721628514,-0.011878,0.006830,0.386573,1763745975,721628514,0.483422,1763745975,721628514,108.000000,185.000000,620.000000,372.000000,96.000000,46.000000,142.000000,52.000000,1763745975,721628514
1763745975,727396989,-3.165767,2.179884,-0.390179,-0.011641,-0.069542,0.023504,1763745975,727396989,-2.363236,-0.668535,-0.958764,0.004315,-0.058735,-0.024290,1763745975,727396989,-0.087930,0.658312,-5.153003,-0.016390,-0.027482,-0.006677,1763745975,727396989,0.000150,-0.029938,0.392089,1763745975,727396989,0.000021,-0.000962,0.416798,1763745975,727396989,-0.011878,0.006830,0.386573,1763745975,727396989,0.483706,1763745975,727396989,108.000000,185.000000,620.000000,372.000000,96.000000,46.000000,142.000000,52.000000,1763745975,727396989
1763745975,731959631,-3.160767,2.162884,-0.359179,-0.011711,-0.069642,0.023844,1763745975,731959631,-2.360236,-0.665535,-0.878764,0.004365,-0.058715,-0.024750,1763745975,731959631,-0.111930,0.650312,-5.162003,-0.016390,-0.027732,-0.006537,1763745975,731959631,0.000150,-0.029938,0.392089,1763745975,731959631,0.000021,-0.000962,0.416798,1763745975,731959631,-0.011878,0.006830,0.386573,1763745975,731959631,0.483706,1763745975,731959631,108.000000,185.000000,620.000000,372.000000,96.000000,46.000000,142.000000,52.000000,1763745975,731959631
1763745975,737370110,-3.159767,2.180884,-0.421179,-0.011891,-0.069592,0.024194,1763745975,737370110,-2.332236,-0.682535,-0.899764,0.004385,-0.058655,-0.024370,1763745975,737370110,-0.098930,0.674312,-5.171003,-0.016400,-0.027462,-0.005787,1763745975,737370110,0.000150,-0.029938,0.392089,1763745975,737370110,0.000021,-0.000962,0.416798,1763745975,737370110,-0.011833,0.006804,0.386604,1763745975,737370110,0.483706,1763745975,737370110,108.000000,185.000000,620.000000,372.000000,96.000000,46.000000,142.000000,52.000000,1763745975,737370110
1763745975,741647868,-3.166767,2.174884,-0.397179,-0.011831,-0.069602,0.023404,1763745975,741647868,-2.352236,-0.690535,-0.868764,0.004425,-0.058755,-0.024130,1763745975,741647868,-0.100930,0.660312,-5.158003,-0.016450,-0.027562,-0.006097,1763745975,741647868,0.000150,-0.029938,0.392089,1763745975,741647868,0.000021,-0.000962,0.416798,1763745975,741647868,-0.011833,0.006804,0.386604,1763745975,741647868,0.483706,1763745975,741647868,108.000000,185.000000,620.000000,372.000000,96.000000,46.000000,142.000000,52.000000,1763745975,741647868
1763745975,746896022,-3.163767,2.180884,-0.376179,-0.011981,-0.069492,0.023694,1763745975,746896022,-2.348236,-0.690535,-0.894764,0.004345,-0.058735,-0.024180,1763745975,746896022,-0.108930,0.671312,-5.131003,-0.016380,-0.027402,-0.007377,1763745975,746896022,0.000150,-0.029938,0.392089,1763745975,746896022,0.000021,-0.000962,0.416798,1763745975,746896022,-0.011833,0.006804,0.386604,1763745975,746896022,0.483706,1763745975,746896022,114.000000,163.000000,590.000000,387.000000,95.000000,46.000000,155.000000,54.000000,1763745975,746896022
1763745975,752406670,-3.170767,2.188884,-0.406179,-0.011951,-0.069592,0.023394,1763745975,752406670,-2.356236,-0.670535,-0.860764,0.004565,-0.058885,-0.024320,1763745975,752406670,-0.092930,0.678312,-5.136003,-0.016420,-0.027382,-0.006267,1763745975,752406670,0.000150,-0.029938,0.392089,1763745975,752406670,0.000021,-0.000962,0.416798,1763745975,752406670,-0.011833,0.006804,0.386604,1763745975,752406670,0.483706,1763745975,752406670,114.000000,163.000000,590.000000,387.000000,95.000000,46.000000,155.000000,54.000000,1763745975,752406670
1763745975,757836808,-3.163767,2.193884,-0.388179,-0.011921,-0.069612,0.022734,1763745975,757836808,-2.373236,-0.672535,-0.887764,0.004415,-0.058725,-0.024470,1763745975,757836808,-0.096930,0.670312,-5.197003,-0.016500,-0.027272,-0.006487,1763745975,757836808,0.000150,-0.029938,0.392089,1763745975,757836808,0.000021,-0.000962,0.416798,1763745975,757836808,-0.011878,0.006830,0.386573,1763745975,757836808,0.483706,1763745975,757836808,114.000000,163.000000,590.000000,387.000000,95.000000,46.000000,155.000000,54.000000,1763745975,757836808
